training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.62,1.0,0.48,0.5,0.79,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin3) 
0.47,0.62,1.0,0.43,0.43,0.71,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$GoldPrice_bin4) 
0.42,0.58,1.0,0.43,0.43,0.71,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin0) 
0.42,0.58,1.0,0.48,0.47,0.73,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$MempoolCount_bin3) 
0.42,0.58,1.0,0.48,0.47,0.73,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$MempoolSize_bin3) 
0.47,0.62,1.0,0.43,0.43,0.71,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin4) 
0.47,0.62,1.0,0.48,0.53,0.85,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionFee_bin3) 
0.42,0.58,1.0,0.39,0.4,0.69,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin0 !$MempoolCount_bin3) 
0.42,0.58,1.0,0.39,0.4,0.69,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin0 !$TransactionPerDay_bin5) 
0.42,0.58,1.0,0.48,0.47,0.73,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$MempoolCount_bin3 !$TransactionVolume_USD_bin1) 
