training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.88,0.91,1.0,0.88,0.83,0.82,and(or(!$GoldPrice_bin6 $TransactionPerDay_bin7 $TransactionFee_bin3) !$MarketCap_bin2) 
0.88,0.91,1.0,0.81,0.43,0.48,and(or(!$GoldPrice_bin6 $TransactionPerDay_bin7 $TransactionFee_bin3) !$HashRate_bin4) 
0.88,0.91,1.0,0.88,0.53,0.54,and(or(!$GoldPrice_bin6 $TransactionPerDay_bin7 $TransactionFee_bin3) !$MempoolCount_bin1) 
0.88,0.91,1.0,0.88,0.53,0.54,and(or(!$GoldPrice_bin6 $TransactionPerDay_bin7 $TransactionFee_bin3) !$MempoolSize_bin1) 
0.94,0.95,1.0,1.0,0.53,0.53,or(and(or($TransactionPerDay_bin7 $TransactionFee_bin3) !$MempoolCount_bin1) !$GoldPrice_bin6) 
0.63,0.73,1.0,0.69,0.77,0.85,and(or(!$GoldPrice_bin6 $TransactionPerDay_bin7 $TransactionFee_bin3) !$MarketCap_bin2 !$TransactionFee_bin0) 
0.88,0.91,1.0,0.88,0.83,0.82,and(or($MarketCap_bin0 !$MarketCap_bin2) or(!$GoldPrice_bin6 $TransactionPerDay_bin7 $TransactionFee_bin3)) 
0.94,0.95,1.0,1.0,0.57,0.55,and(or(!$MarketCap_bin2 !$BlockSize_bin6) or(!$GoldPrice_bin6 $TransactionPerDay_bin7 $TransactionFee_bin3)) 
0.94,0.95,1.0,1.0,0.53,0.53,and(or(!$MarketCap_bin2 !$MinningDifficulty_bin0) or(!$GoldPrice_bin6 $TransactionPerDay_bin7 $TransactionFee_bin3)) 
0.88,0.91,1.0,1.0,0.67,0.62,and(or(!$MarketCap_bin2 !$TransactionVolume_USD_bin2) or(!$GoldPrice_bin6 $TransactionPerDay_bin7 $TransactionFee_bin3)) 
