training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.68,1.0,0.11,0.43,0.67,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) $TransactionPerDay_bin7) 
0.5,0.68,1.0,0.39,0.57,0.78,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) $TransactionFee_bin0) 
0.56,0.71,1.0,0.22,0.4,0.5,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) $TransactionVolume_USD_bin1) 
0.5,0.68,1.0,0.33,0.5,0.67,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) $TransactionVolume_USD_bin3) 
0.5,0.68,1.0,0.39,0.57,0.78,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) and(!$TransactionPerDay_bin7 $TransactionFee_bin0)) 
0.5,0.68,1.0,0.11,0.43,0.67,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionPerDay_bin9)) 
0.5,0.68,1.0,0.11,0.43,0.67,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) and($TransactionPerDay_bin7 $TransactionVolume_USD_bin1)) 
0.5,0.68,1.0,0.22,0.43,0.57,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) and(!$TransactionPerDay_bin9 $TransactionVolume_USD_bin5)) 
0.5,0.68,1.0,0.11,0.43,0.67,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) and($TransactionPerDay_bin9 $TransactionVolume_USD_bin2)) 
0.5,0.68,1.0,0.39,0.57,0.78,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) !$TransactionFee_bin5) and($TransactionFee_bin0 !$TransactionVolume_USD_bin6)) 
