training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.57,0.93,0.5,0.47,0.44,and(!$BlockSize_bin0 !$GoldPrice_bin4 $GTrends_bin0) 
0.42,0.57,0.93,0.5,0.47,0.44,and(!$BlockSize_bin0 !$GoldPrice_bin4 !$GTrends_bin1) 
0.41,0.57,0.94,0.29,0.4,0.33,and(!$BlockSize_bin0 !$GoldPrice_bin3 !$GTrends_bin1 !$TransactionPerDay_bin7) 
0.4,0.56,0.94,0.43,0.33,0.33,and(!$GoldPrice_bin2 !$GTrends_bin1 !$HashRate_bin4 !$TransactionPerDay_bin7) 
0.49,0.61,0.92,0.57,0.4,0.4,and(!$BlockSize_bin0 !$BlockSize_bin7 !$GTrends_bin1) 
0.51,0.62,0.9,0.64,0.4,0.41,and(!$BlockSize_bin0 $GTrends_bin0) 
0.51,0.62,0.9,0.64,0.4,0.41,and(!$BlockSize_bin0 !$GTrends_bin1) 
0.5,0.61,0.9,0.64,0.4,0.41,and(!$GTrends_bin1 !$MempoolCount_bin0) 
0.5,0.61,0.9,0.64,0.4,0.41,and(!$GTrends_bin1 !$MempoolSize_bin0) 
0.45,0.59,0.92,0.43,0.43,0.4,and(!$BlockSize_bin0 !$GoldPrice_bin3 !$GTrends_bin1) 
