training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.65,0.75,1.0,0.84,0.6,0.64,and(or(!$TransactionFee_bin0 $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin8 !$TransactionFee_bin1) 
0.6,0.71,1.0,0.89,0.63,0.65,and(or(!$TransactionFee_bin0 $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$TransactionFee_bin1 !$TransactionVolume_USD_bin4) 
0.65,0.75,1.0,0.89,0.6,0.63,and(or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin0) $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$TransactionFee_bin1) 
0.6,0.71,1.0,0.95,0.63,0.64,and(or(and(!$TransactionFee_bin0 !$TransactionVolume_USD_bin4) $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$TransactionFee_bin1) 
0.5,0.64,1.0,0.84,0.6,0.64,and(or(!$TransactionFee_bin0 $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$BlockSize_bin1 !$TransactionFee_bin1 !$TransactionVolume_USD_bin4) 
0.45,0.61,1.0,0.79,0.6,0.65,and(or(!$TransactionFee_bin0 $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$GoldPrice_bin0 !$TransactionFee_bin1 !$TransactionVolume_USD_bin4) 
0.55,0.68,1.0,0.89,0.63,0.65,and(or(and(!$BlockSize_bin1 !$TransactionFee_bin0) $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$TransactionFee_bin1 !$TransactionVolume_USD_bin4) 
0.55,0.68,1.0,0.95,0.63,0.64,and(or(and(!$BlockSize_bin1 !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$TransactionFee_bin1) 
0.55,0.68,1.0,0.84,0.57,0.62,and(or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$TransactionFee_bin1) 
0.5,0.64,1.0,0.89,0.6,0.63,and(or(and(!$TransactionFee_bin0 !$TransactionVolume_USD_bin4) $TransactionFee_bin5 $TransactionVolume_USD_bin1) !$BlockSize_bin1 !$TransactionFee_bin1) 
