training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.63,0.73,0.29,0.5,0.44,or(and(!$MempoolCount_bin0 $TransactionPerDay_bin7) $BlockSize_bin9 $TransactionVolume_USD_bin2) 
0.44,0.63,0.73,0.29,0.5,0.44,or(and(!$MempoolSize_bin0 $TransactionPerDay_bin7) $BlockSize_bin9 $TransactionVolume_USD_bin2) 
0.48,0.65,0.75,0.29,0.5,0.44,or(and(or($MempoolCount_bin9 $TransactionPerDay_bin7) !$BlockSize_bin7) $BlockSize_bin9 $TransactionVolume_USD_bin2) 
0.48,0.65,0.75,0.29,0.5,0.44,or(and(or($MempoolSize_bin9 $TransactionPerDay_bin7) !$BlockSize_bin7) $BlockSize_bin9 $TransactionVolume_USD_bin2) 
0.43,0.62,0.72,0.29,0.53,0.5,and(or($BlockSize_bin9 $TransactionPerDay_bin7 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin1) 
0.43,0.62,0.72,0.29,0.5,0.44,or(and(!$BlockSize_bin7 $TransactionPerDay_bin7) $BlockSize_bin9 $TransactionVolume_USD_bin2) 
0.44,0.62,0.7,0.29,0.5,0.44,or($BlockSize_bin9 $TransactionPerDay_bin7 $TransactionVolume_USD_bin2) 
0.44,0.63,0.74,0.29,0.5,0.44,and(or($BlockSize_bin9 $TransactionPerDay_bin7 $TransactionVolume_USD_bin2) or(!$MempoolCount_bin0 !$MinningDifficulty_bin5)) 
0.46,0.64,0.74,0.29,0.53,0.5,and(or($BlockSize_bin9 $MempoolCount_bin9 $TransactionPerDay_bin7 $TransactionVolume_USD_bin2) !$BlockSize_bin7) 
0.46,0.64,0.74,0.29,0.53,0.5,and(or($BlockSize_bin9 $MempoolSize_bin9 $TransactionPerDay_bin7 $TransactionVolume_USD_bin2) !$BlockSize_bin7) 
