training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
1.0,0.88,0.67,0.55,0.57,0.43,or(and($BlockSize_bin7 $HashRate_bin9) $TransactionFee_bin0 $TransactionFee_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.88,0.67,0.55,0.57,0.43,or(and($HashRate_bin9 $TransactionVolume_USD_bin0) $TransactionFee_bin0 $TransactionFee_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.88,0.67,0.55,0.57,0.43,or(and($MempoolCount_bin0 $TransactionPerDay_bin8) $TransactionFee_bin0 $TransactionFee_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.88,0.67,0.55,0.57,0.43,or(and($MempoolSize_bin0 $TransactionFee_bin1) $TransactionFee_bin0 $TransactionFee_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
0.83,0.85,0.63,0.55,0.57,0.43,or($TransactionFee_bin0 $TransactionFee_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.92,0.75,0.55,0.57,0.43,or(and(!$BlockSize_bin1 $TransactionFee_bin0) and($HashRate_bin9 !$MempoolCount_bin0 $TransactionVolume_USD_bin0) and($HashRate_bin9 $MempoolSize_bin0) and(!$TransactionPerDay_bin8 $TransactionFee_bin3)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.92,0.75,0.55,0.57,0.43,or(and(!$HashRate_bin8 $TransactionFee_bin0) and($HashRate_bin9 !$MempoolCount_bin0 $TransactionVolume_USD_bin0) and($HashRate_bin9 $MempoolSize_bin0) and(!$TransactionPerDay_bin8 $TransactionFee_bin3)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.92,0.75,0.36,0.57,0.4,or(and($HashRate_bin9 !$MempoolCount_bin0 $TransactionVolume_USD_bin0) and($HashRate_bin9 $MempoolSize_bin0) and($MempoolCount_bin3 $TransactionFee_bin0) and(!$TransactionPerDay_bin8 $TransactionFee_bin3)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.92,0.75,0.45,0.53,0.38,or(and($HashRate_bin9 !$MempoolCount_bin0 $TransactionVolume_USD_bin0) and($HashRate_bin9 $MempoolSize_bin0) and(!$MempoolCount_bin2 $TransactionFee_bin0) and(!$TransactionPerDay_bin8 $TransactionFee_bin3)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.92,0.75,0.36,0.5,0.33,and(or(and($HashRate_bin9 !$MempoolCount_bin0 $TransactionVolume_USD_bin0) and($HashRate_bin9 $MempoolSize_bin0) and(!$TransactionPerDay_bin8 $TransactionFee_bin3) $TransactionFee_bin0) !$MempoolCount_bin2) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins5TransactionVolume_USDBins7
1.0,0.92,0.75,0.27,0.63,0.5,and(or($GoldPrice_bin2 $TransactionFee_bin5) !$TransactionFee_bin2 !$TransactionVolume_USD_bin2) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins5
1.0,0.96,0.86,0.27,0.63,0.5,and(or($GoldPrice_bin2 $TransactionFee_bin5) !$MempoolCount_bin8 !$TransactionFee_bin2 !$TransactionVolume_USD_bin2) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins5
1.0,0.96,0.86,0.27,0.63,0.5,and(or($GoldPrice_bin2 $TransactionFee_bin5) !$MempoolSize_bin8 !$TransactionFee_bin2 !$TransactionVolume_USD_bin2) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_31/LA_3/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins5
