training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.64,0.91,0.33,0.5,0.67,or(and(!$GoldPrice_bin6 $TransactionFee_bin0 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) $MempoolCount_bin8) 
0.44,0.63,0.9,0.22,0.53,1.0,or(and(!$MarketCap_bin1 $TransactionFee_bin0 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) $GoldPrice_bin4) 
0.44,0.63,0.9,0.22,0.53,1.0,or(and(!$MarketCap_bin1 !$TransactionFee_bin1 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) $GoldPrice_bin4) 
0.45,0.64,0.91,0.33,0.5,0.67,or(and(!$GoldPrice_bin6 !$MinningDifficulty_bin3 $TransactionFee_bin0 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) $MempoolCount_bin8) 
0.45,0.64,0.91,0.33,0.5,0.67,or(and(or($MempoolSize_bin8 $TransactionFee_bin0) !$GoldPrice_bin6 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) $MempoolCount_bin8) 
0.45,0.64,0.91,0.33,0.5,0.67,or(and(or($TransactionFee_bin1 !$TransactionVolume_USD_bin0) !$GoldPrice_bin6 $TransactionFee_bin0 !$TransactionVolume_USD_bin2) $MempoolCount_bin8) 
0.44,0.63,0.91,0.28,0.57,1.0,or(and(or($TransactionPerDay_bin5 !$TransactionFee_bin1) !$MarketCap_bin1 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) $GoldPrice_bin4) 
0.44,0.63,0.91,0.33,0.5,0.67,and(or(and(or($TransactionFee_bin1 !$TransactionVolume_USD_bin0) $TransactionFee_bin0 !$TransactionVolume_USD_bin2) $MempoolCount_bin8) !$GoldPrice_bin6) 
0.45,0.63,0.88,0.33,0.5,0.67,and(or($MempoolSize_bin8 $TransactionFee_bin0) !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.44,0.63,0.89,1.0,0.6,0.6,or(and(!$MarketCap_bin1 $TransactionFee_bin0 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) $GoldPrice_bin4 $TransactionVolume_USD_bin4) 
