training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.38,0.57,0.68,0.8,0.67,0.73,and(or($GoldPrice_bin0 $TransactionPerDay_bin2 $TransactionFee_bin3) !$BlockSize_bin4) 
0.38,0.57,0.68,0.65,0.67,0.81,or(and(or($BlockSize_bin0 $TransactionFee_bin3) !$MinningDifficulty_bin0) $BlockSize_bin9) 
0.41,0.57,0.65,0.9,0.7,0.72,or($GoldPrice_bin0 $TransactionPerDay_bin2 $TransactionFee_bin3) 
0.37,0.56,0.65,0.9,0.6,0.64,or(and(!$TransactionFee_bin2 $TransactionFee_bin4) $TransactionFee_bin3) 
0.37,0.54,0.63,0.3,0.53,1.0,or($TransactionPerDay_bin2 $TransactionFee_bin3) 
0.41,0.58,0.68,0.3,0.53,1.0,and(or($BlockSize_bin1 $HashRate_bin0 $TransactionFee_bin3) !$MempoolCount_bin6 !$TransactionPerDay_bin0) 
0.39,0.56,0.64,0.9,0.7,0.72,or($BlockSize_bin0 $GoldPrice_bin0 $TransactionFee_bin3) 
0.49,0.58,0.64,0.9,0.6,0.64,or($TransactionPerDay_bin2 $TransactionFee_bin3 $TransactionFee_bin4) 
0.42,0.56,0.63,0.65,0.67,0.81,or($BlockSize_bin0 $BlockSize_bin9 $TransactionFee_bin3) 
0.42,0.6,0.71,0.4,0.6,1.0,and(or(and(or($BlockSize_bin0 $TransactionFee_bin3) !$MinningDifficulty_bin0) $BlockSize_bin1 $HashRate_bin0) !$MempoolCount_bin6 !$TransactionPerDay_bin0) 
