training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.67,0.85,1.0,0.54,0.6,0.54,and(or(and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) $MempoolCount_bin8 $MempoolSize_bin5 $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) 
0.67,0.85,1.0,0.62,0.63,0.57,or(and(or(and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) $MempoolCount_bin8 $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) $MempoolCount_bin5) 
0.67,0.85,1.0,0.62,0.6,0.53,or(and(or(and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) $MempoolSize_bin5 $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) $MempoolCount_bin8) 
0.67,0.85,1.0,0.69,0.63,0.56,or(and(or(and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) $MempoolCount_bin5 $MempoolCount_bin8) 
0.67,0.85,1.0,0.69,0.63,0.56,or(and(or(and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) $MempoolSize_bin5 $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) $MempoolCount_bin5 $MempoolCount_bin8) 
0.83,0.88,0.91,0.54,0.63,0.58,and(or(and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) $MarketCap_bin0 $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) 
0.83,0.88,0.91,0.54,0.6,0.54,or(and(or(and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) $MarketCap_bin0) 
0.75,0.85,0.9,0.62,0.53,0.47,or(and(or(and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) $TransactionVolume_USD_bin2) 
0.92,0.92,0.92,0.54,0.6,0.54,and(or(and($TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) $MarketCap_bin0 $MempoolCount_bin7 $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) 
0.92,0.92,0.92,0.54,0.63,0.58,and(or(and(or($MempoolCount_bin7 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin2) $MarketCap_bin0 $TransactionFee_bin1 $TransactionFee_bin2) or($MarketCap_bin0 !$MarketCap_bin2) !$HashRate_bin8) 
