training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.58,0.84,0.33,0.4,0.8,and(!$MarketCap_bin0 !$MinningDifficulty_bin5 $TransactionFee_bin0) 
0.43,0.58,0.84,0.33,0.4,0.8,and(!$MarketCap_bin0 !$MinningDifficulty_bin5 !$TransactionFee_bin1) 
0.41,0.57,0.83,0.33,0.4,0.8,and(!$MarketCap_bin0 !$GoldPrice_bin6 $TransactionFee_bin0) 
0.41,0.57,0.83,0.33,0.4,0.8,and(!$MarketCap_bin0 !$GoldPrice_bin6 !$TransactionFee_bin1) 
0.44,0.6,0.87,0.33,0.4,0.8,and(or(!$HashRate_bin6 !$MinningDifficulty_bin5) !$MarketCap_bin0 !$MinningDifficulty_bin7 $TransactionFee_bin0) 
0.44,0.6,0.87,0.29,0.4,0.88,and(or(!$HashRate_bin6 !$MinningDifficulty_bin5) !$MarketCap_bin0 $TransactionFee_bin0 !$TransactionVolume_USD_bin5) 
0.47,0.61,0.85,0.33,0.4,0.8,and(or(!$MarketCap_bin0 !$GoldPrice_bin0) !$MinningDifficulty_bin5 $TransactionFee_bin0) 
0.46,0.61,0.85,0.58,0.5,0.74,or(and(!$MarketCap_bin0 !$GoldPrice_bin6 $TransactionFee_bin0) $GoldPrice_bin4) 
0.45,0.6,0.85,0.33,0.4,0.8,and(or(!$MarketCap_bin0 !$GoldPrice_bin0) !$GoldPrice_bin6 $TransactionFee_bin0) 
0.45,0.6,0.85,0.33,0.4,0.8,and(or(and(!$MinningDifficulty_bin5 $TransactionFee_bin0) $HashRate_bin0) !$MarketCap_bin0) 
