Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TransactionPerDay,TransactionFee,TransactionVolume_USD
2018-01-05,17429.5,292544135538,1066160,1378.4,50,16127548.7258,116196570.0,116196570.0,1931140000000,424930,778.26109477,23840899072
2018-01-06,17527.0,294217423675,1069002,1376.8,45,13727615.8797,103175987.5,103175987.5,1931140000000,339584,701.35602085,18314600448
2018-01-07,16477.6,276634797271,1053001,1376.8,44,16127548.7258,107547392.5,107547392.5,1931140000000,356638,694.47790564,15866000384
2018-01-08,15170.1,254715263101,1048723,1376.8,50,15551564.8428,114127660.5,114127660.5,1931140000000,372728,686.11400249,18413899776
2018-01-09,14595.4,245095808695,1050963,1370.0,49,15935554.0981,135563100.0,135563100.0,1931140000000,346021,694.5264055,16659999744
2018-01-10,14973.3,251472635522,1057310,1377.0,50,15743559.4704,136438286.5,136438286.5,1931140000000,355038,752.4182028,18500800512
2018-01-11,13405.8,225178724050,1054956,1380.1,55,15935554.0981,136119598.5,136119598.5,1931140000000,347867,720.32570087,16534099968
2018-01-12,13980.6,234865160377,1057949,1394.4,46,18527481.5719,136309254.0,136309254.0,1931140000000,334774,697.44083354,12065699840
2018-01-13,14360.2,241268592240,1053732,1337.4,40,17087521.8643,130031998.0,130031998.0,1931140000000,304905,617.63579417,12763599872
2018-01-14,13772.0,231413491364,1014499,1337.4,38,16501289.1138,125225426.5,125225426.5,2227850000000,264453,528.46632102,11084099584
2018-01-15,13819.8,232242775485,1050907,1341.8,37,17165770.5546,119105953.5,119105953.5,2227850000000,236197,491.32446483,12750799872
2018-01-16,11490.5,193121120762,1059251,1396.8,76,16612036.0206,19710053.0,19710053.0,2227850000000,272289,510.11761779,18853799936
2018-01-17,11188.6,188070430523,1050755,1399.7,100,17608758.1818,117103084.5,117103084.5,2227850000000,306329,606.38246009,18830600192
2018-01-18,11474.9,192907550324,1061349,1387.4,70,18494733.4362,114627168.5,114627168.5,2227850000000,314409,675.09668652,15020399616
2018-01-19,11607.4,195158837709,1051139,1394.3,51,19159214.877,107693985.5,107693985.5,2227850000000,308066,656.89753535,10740400128
2018-01-20,12899.2,216907619830,1047523,1394.0,42,18273239.6226,107716088.0,107716088.0,2227850000000,242826,491.48999429,11801700352
2018-01-21,11600.1,195089460991,1116916,1394.0,39,19712949.4111,105096339.0,105096339.0,2227850000000,236491,429.4031975,9935179776
