training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.73,0.88,1.0,0.31,0.5,0.56,or(and(or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin6) !$MempoolCount_bin5 !$TransactionPerDay_bin0 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
0.73,0.88,1.0,0.31,0.5,0.56,or(and(or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin6) !$MempoolSize_bin5 !$TransactionPerDay_bin0 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
0.73,0.88,1.0,0.19,0.47,0.5,or(and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin6) !$MempoolCount_bin5 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
0.73,0.88,1.0,0.19,0.47,0.5,or(and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin6) !$MempoolSize_bin5 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
0.73,0.88,1.0,0.31,0.5,0.56,or(and(or(and(!$HashRate_bin8 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin6) !$MempoolCount_bin5 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
0.73,0.88,1.0,0.31,0.5,0.56,or(and(or(and(!$HashRate_bin8 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin6) !$MempoolSize_bin5 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
0.73,0.88,1.0,0.19,0.47,0.5,or(and(or(and($MinningDifficulty_bin3 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin6) !$MempoolCount_bin5 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
0.73,0.88,1.0,0.31,0.5,0.56,or(and(or(and(!$TransactionPerDay_bin0 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin6) !$MempoolCount_bin5 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
0.73,0.88,1.0,0.31,0.5,0.56,or(and(or(and(!$TransactionPerDay_bin0 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin6) !$MempoolSize_bin5 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
0.73,0.88,1.0,0.19,0.47,0.5,or(and(or(and($TransactionPerDay_bin1 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin6) !$MempoolCount_bin5 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin6) 
