training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.46,0.66,0.72,0.56,0.7,0.82,and(or($MempoolSize_bin7 $TransactionFee_bin2 $TransactionVolume_USD_bin0) !$BlockSize_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.49,0.69,0.76,0.81,0.67,0.65,and(or($MempoolCount_bin7 $TransactionFee_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$TransactionPerDay_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.49,0.69,0.76,0.81,0.67,0.65,and(or($MempoolSize_bin7 $TransactionFee_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$TransactionPerDay_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.49,0.68,0.75,0.81,0.67,0.65,and(or($MempoolSize_bin7 $TransactionFee_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$TransactionFee_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.49,0.69,0.76,0.81,0.67,0.65,and(or($MempoolCount_bin7 $MempoolSize_bin7 $TransactionFee_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$TransactionPerDay_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.51,0.68,0.74,0.81,0.67,0.65,and(or(and($MempoolSize_bin7 !$TransactionFee_bin6) $TransactionFee_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.48,0.68,0.74,0.63,0.6,0.63,and(or($MempoolSize_bin7 $TransactionFee_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$TransactionFee_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.52,0.69,0.75,0.44,0.47,0.5,and(or($MempoolCount_bin7 $TransactionFee_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$TransactionPerDay_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.52,0.69,0.75,0.44,0.47,0.5,and(or($MempoolSize_bin7 $TransactionFee_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$TransactionPerDay_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.53,0.7,0.76,0.44,0.47,0.5,and(or(!$BlockSize_bin0 $TransactionVolume_USD_bin3) or($MempoolSize_bin7 $TransactionFee_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$TransactionPerDay_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_21_to_28/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
