training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.58,0.65,1.0,0.0,0.2,-1.0,$TransactionVolume_USD_bin0 
0.79,0.83,1.0,0.96,0.87,0.88,!$TransactionVolume_USD_bin1 
0.58,0.65,1.0,0.0,0.2,-1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin1) 
0.79,0.83,1.0,0.54,0.57,0.87,and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) 
0.79,0.83,1.0,0.67,0.63,0.84,and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) 
0.58,0.65,1.0,0.42,0.5,0.91,or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) 
0.58,0.65,1.0,0.29,0.43,1.0,or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) 
0.79,0.83,1.0,0.96,0.87,0.88,or(!$TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) 
0.58,0.61,0.92,0.13,0.23,0.6,or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) 
0.74,0.7,0.88,0.92,0.77,0.81,!$TransactionFee_bin1 
