training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.63,0.92,0.75,0.53,0.55,and(!$MinningDifficulty_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.59,0.7,0.9,0.75,0.53,0.55,and(!$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.45,0.62,0.87,1.0,0.73,0.67,and(!$MarketCap_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) 
0.51,0.67,0.93,0.88,0.6,0.58,and(or(and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $TransactionFee_bin1) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) 
0.51,0.67,0.93,0.88,0.6,0.58,and(or(and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $TransactionFee_bin1) !$MinningDifficulty_bin0) 
0.51,0.67,0.93,0.75,0.53,0.55,and(or(and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $TransactionFee_bin1) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin5) 
0.44,0.63,0.92,1.0,0.73,0.67,and(or(!$BlockSize_bin0 !$MinningDifficulty_bin0) !$MarketCap_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) 
0.5,0.66,0.93,0.75,0.53,0.55,and(or($TransactionFee_bin1 !$TransactionVolume_USD_bin1) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.5,0.66,0.93,1.0,0.73,0.67,and(or(!$MarketCap_bin2 $MinningDifficulty_bin3) or(!$BlockSize_bin0 !$MinningDifficulty_bin0) !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2) 
0.45,0.64,0.94,0.56,0.63,0.69,and(!$HashRate_bin8 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
