training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.6,0.69,0.81,0.63,0.62,or($MarketCap_bin0 $TransactionPerDay_bin7) 
0.42,0.59,0.7,0.81,0.67,0.65,or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.44,0.6,0.7,0.81,0.63,0.62,or(and($TransactionPerDay_bin7 !$TransactionFee_bin4) $MarketCap_bin0) 
0.4,0.58,0.7,0.81,0.67,0.65,and(or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) $TransactionPerDay_bin7) !$GTrends_bin1) 
0.43,0.58,0.68,0.69,0.57,0.58,or(and($MarketCap_bin0 !$BlockSize_bin8) $TransactionPerDay_bin7) 
0.41,0.6,0.72,0.63,0.47,0.5,and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin6 !$TransactionFee_bin2 !$TransactionFee_bin4) 
0.42,0.59,0.7,0.81,0.67,0.65,or(and($MarketCap_bin0 !$MarketCap_bin2 $TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.42,0.59,0.7,0.75,0.63,0.63,or(and(!$MarketCap_bin0 $TransactionPerDay_bin7) and($MarketCap_bin0 $TransactionVolume_USD_bin0)) 
0.39,0.59,0.73,0.63,0.57,0.59,and(or($MarketCap_bin0 $TransactionPerDay_bin7) !$TransactionFee_bin2) 
0.41,0.58,0.7,0.63,0.57,0.59,and(or($MarketCap_bin0 $GoldPrice_bin2 $TransactionPerDay_bin7) !$TransactionFee_bin2) 
