training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.69,0.84,1.0,0.21,0.37,1.0,or(and(!$MinningDifficulty_bin0 $TransactionFee_bin1) and($TransactionPerDay_bin8 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $MempoolCount_bin0) 
0.69,0.84,1.0,0.21,0.37,1.0,or(and(!$MinningDifficulty_bin0 $TransactionFee_bin1) and($TransactionPerDay_bin8 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $MempoolSize_bin0) 
0.69,0.84,1.0,0.17,0.33,1.0,or(and(or($GoldPrice_bin3 $TransactionPerDay_bin8) $TransactionVolume_USD_bin0) and(!$MinningDifficulty_bin0 $TransactionFee_bin1) and($TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
0.54,0.76,1.0,0.33,0.43,0.89,or(and(!$MinningDifficulty_bin0 $TransactionFee_bin1) and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionPerDay_bin8) 
0.54,0.76,1.0,0.17,0.33,1.0,and(or(and($TransactionPerDay_bin8 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionFee_bin1) !$GoldPrice_bin4) 
0.54,0.76,1.0,0.17,0.33,1.0,or(and(!$GoldPrice_bin4 $TransactionFee_bin1) and($TransactionPerDay_bin8 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
0.54,0.76,1.0,0.17,0.33,1.0,or(and(!$MinningDifficulty_bin0 $TransactionFee_bin1) and($TransactionPerDay_bin8 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
0.54,0.76,1.0,0.04,0.23,1.0,or(and($MinningDifficulty_bin2 $TransactionFee_bin1) and($TransactionPerDay_bin8 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
0.54,0.76,1.0,0.17,0.33,1.0,and(or(and($TransactionPerDay_bin8 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionFee_bin1) !$GoldPrice_bin4 !$TransactionVolume_USD_bin3) 
0.54,0.76,1.0,0.17,0.33,1.0,or(and(!$GoldPrice_bin4 !$MinningDifficulty_bin0 $TransactionFee_bin1) and($TransactionPerDay_bin8 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
