training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.63,0.92,0.0,0.37,-1.0,and(or($GTrends_bin4 $GTrends_bin5 $TransactionFee_bin5) !$MinningDifficulty_bin8 !$TransactionPerDay_bin3) 
0.45,0.64,0.94,0.47,0.43,0.56,and(or(and(or($TransactionPerDay_bin6 $TransactionPerDay_bin7) !$TransactionVolume_USD_bin4) $GTrends_bin5 $TransactionPerDay_bin9) !$HashRate_bin1) 
0.48,0.67,0.98,0.16,0.47,1.0,and(or(and(or($TransactionPerDay_bin6 $TransactionPerDay_bin7) !$TransactionVolume_USD_bin4) $GTrends_bin5 $TransactionFee_bin5) !$HashRate_bin1 !$MinningDifficulty_bin8 !$TransactionPerDay_bin3) 
0.44,0.63,0.94,0.47,0.43,0.56,and(or(and(or($TransactionPerDay_bin6 $TransactionPerDay_bin7 $TransactionPerDay_bin9) !$TransactionVolume_USD_bin4) $GTrends_bin5) !$HashRate_bin1) 
0.45,0.63,0.92,0.47,0.43,0.56,or(and(or($TransactionPerDay_bin6 $TransactionPerDay_bin7) !$TransactionVolume_USD_bin4) and($GTrends_bin5 !$HashRate_bin1) $TransactionPerDay_bin9) 
0.44,0.63,0.92,0.47,0.43,0.56,or(and(or($TransactionPerDay_bin6 $TransactionPerDay_bin7 $TransactionPerDay_bin9) !$TransactionVolume_USD_bin4) and($GTrends_bin5 !$HashRate_bin1)) 
0.54,0.7,0.98,0.32,0.57,1.0,and(or(and(or($TransactionPerDay_bin6 $TransactionPerDay_bin7) !$TransactionVolume_USD_bin4) $GTrends_bin5 $TransactionPerDay_bin9 $TransactionFee_bin5) !$HashRate_bin1 !$MinningDifficulty_bin8 !$TransactionPerDay_bin3) 
0.53,0.7,0.98,0.32,0.57,1.0,and(or(and(or($TransactionPerDay_bin6 $TransactionPerDay_bin7 $TransactionPerDay_bin9) !$TransactionVolume_USD_bin4) $GTrends_bin5 $TransactionFee_bin5) !$HashRate_bin1 !$MinningDifficulty_bin8 !$TransactionPerDay_bin3) 
0.45,0.64,0.94,0.47,0.43,0.56,and(or(and(or($TransactionPerDay_bin6 $TransactionPerDay_bin7 $TransactionPerDay_bin9) !$TransactionVolume_USD_bin4) $GTrends_bin5 $TransactionPerDay_bin9) !$HashRate_bin1) 
0.45,0.64,0.94,0.47,0.43,0.56,and(or(and(or($BlockSize_bin4 !$TransactionVolume_USD_bin4) or($TransactionPerDay_bin6 $TransactionPerDay_bin7 $TransactionPerDay_bin9)) $GTrends_bin5) !$HashRate_bin1) 
