training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.63,0.73,1.0,0.55,0.47,0.67,and(!$TransactionPerDay_bin5 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.63,0.73,1.0,0.55,0.47,0.67,and(!$TransactionFee_bin3 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.42,0.58,1.0,0.45,0.47,0.71,and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) 
0.42,0.58,1.0,0.36,0.43,0.73,and(!$TransactionPerDay_bin5 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4) 
0.42,0.58,1.0,0.45,0.5,0.77,and(!$TransactionPerDay_bin6 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) 
0.42,0.58,1.0,0.27,0.33,0.6,and(!$TransactionFee_bin4 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) 
0.68,0.77,1.0,0.64,0.53,0.7,and(or(!$TransactionPerDay_bin5 !$TransactionFee_bin3) !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.63,0.73,1.0,0.59,0.5,0.68,and(or($TransactionPerDay_bin8 !$TransactionFee_bin3) !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.63,0.73,1.0,0.59,0.5,0.68,and(or(!$TransactionFee_bin3 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.68,0.73,0.93,0.64,0.53,0.7,and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
