training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.59,0.74,1.0,0.4,0.43,0.62,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$GoldPrice_bin3 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$TransactionPerDay_bin2) 
0.59,0.74,1.0,0.45,0.5,0.69,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$HashRate_bin8 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$TransactionPerDay_bin2) 
0.53,0.7,1.0,0.4,0.4,0.57,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin3 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$TransactionPerDay_bin2) 
0.53,0.7,1.0,0.4,0.4,0.57,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MempoolSize_bin3 !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$TransactionPerDay_bin2) 
0.59,0.74,1.0,0.4,0.43,0.62,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$GoldPrice_bin3 !$TransactionPerDay_bin2) 
0.59,0.74,1.0,0.45,0.5,0.69,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$HashRate_bin8 !$TransactionPerDay_bin2) 
0.53,0.7,1.0,0.4,0.4,0.57,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$MempoolCount_bin3 !$TransactionPerDay_bin2) 
0.53,0.7,1.0,0.4,0.4,0.57,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$MempoolSize_bin3 !$TransactionPerDay_bin2) 
0.59,0.74,1.0,0.4,0.4,0.57,and(or(and(or(and(!$GoldPrice_bin3 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$TransactionPerDay_bin2) 
0.59,0.74,1.0,0.45,0.43,0.6,and(or(and(or(and(!$HashRate_bin8 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin2) $TransactionPerDay_bin3) !$TransactionPerDay_bin2) 
