training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.59,0.72,1.0,0.23,0.37,0.71,and(or(!$GoldPrice_bin3 !$TransactionFee_bin0) !$TransactionPerDay_bin2 !$TransactionFee_bin2 !$TransactionVolume_USD_bin1) 
0.59,0.72,1.0,0.23,0.4,0.83,and(or($GoldPrice_bin4 !$TransactionFee_bin0) !$TransactionPerDay_bin2 !$TransactionFee_bin2 !$TransactionVolume_USD_bin1) 
0.59,0.72,1.0,0.14,0.3,0.6,and(or(!$GoldPrice_bin3 !$TransactionFee_bin0) !$TransactionPerDay_bin2 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1) 
0.59,0.72,1.0,0.14,0.33,0.75,and(or($GoldPrice_bin4 !$TransactionFee_bin0) !$TransactionPerDay_bin2 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1) 
0.47,0.64,1.0,0.14,0.33,0.75,and(or($HashRate_bin0 !$TransactionFee_bin0) !$TransactionPerDay_bin2 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1) 
0.53,0.68,1.0,0.14,0.3,0.6,and(or(!$MinningDifficulty_bin0 !$TransactionFee_bin0) !$TransactionPerDay_bin2 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1) 
0.53,0.68,1.0,0.14,0.33,0.75,and(or($MinningDifficulty_bin2 !$TransactionFee_bin0) !$TransactionPerDay_bin2 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1) 
0.59,0.72,1.0,0.27,0.4,0.75,and(or(!$BlockSize_bin4 !$HashRate_bin0) or(!$GoldPrice_bin3 !$TransactionFee_bin0) !$TransactionFee_bin2 !$TransactionVolume_USD_bin1) 
0.59,0.72,1.0,0.27,0.4,0.75,and(or(!$BlockSize_bin4 !$MinningDifficulty_bin0) or(!$GoldPrice_bin3 !$TransactionFee_bin0) !$TransactionFee_bin2 !$TransactionVolume_USD_bin1) 
0.59,0.72,1.0,0.27,0.4,0.75,and(or(!$GoldPrice_bin3 !$TransactionFee_bin0) or(!$MempoolCount_bin8 !$TransactionPerDay_bin2) !$TransactionFee_bin2 !$TransactionVolume_USD_bin1) 
