training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.62,0.84,0.56,0.53,0.63,and(!$BlockSize_bin6 !$HashRate_bin2 !$MempoolCount_bin3 !$MempoolCount_bin9 !$MempoolSize_bin5 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.44,0.61,0.84,0.11,0.43,0.67,and(!$BlockSize_bin6 !$MempoolCount_bin3 !$MempoolSize_bin5 !$TransactionFee_bin4 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.44,0.61,0.84,0.11,0.43,0.67,and(!$BlockSize_bin6 !$MempoolSize_bin3 !$MempoolSize_bin5 !$TransactionFee_bin4 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.43,0.61,0.85,0.22,0.43,0.57,and(!$BlockSize_bin6 !$MempoolCount_bin3 !$MempoolCount_bin9 !$MempoolSize_bin5 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.43,0.61,0.85,0.22,0.43,0.57,and(!$BlockSize_bin6 !$MempoolCount_bin3 !$MempoolSize_bin5 !$MempoolSize_bin9 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.62,0.83,0.33,0.47,0.6,and(!$BlockSize_bin6 !$MempoolCount_bin3 !$MempoolSize_bin5 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.62,0.83,0.33,0.47,0.6,and(!$BlockSize_bin6 !$MempoolSize_bin3 !$MempoolSize_bin5 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.48,0.63,0.85,0.56,0.53,0.63,and(or(!$MempoolSize_bin5 $MinningDifficulty_bin0) !$BlockSize_bin6 !$HashRate_bin2 !$MempoolCount_bin3 !$MempoolCount_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.51,0.63,0.81,0.56,0.53,0.63,and(!$BlockSize_bin6 !$MempoolCount_bin3 !$MempoolCount_bin9 !$MempoolSize_bin5 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
0.51,0.63,0.81,0.56,0.53,0.63,and(!$BlockSize_bin6 !$MempoolCount_bin3 !$MempoolSize_bin5 !$MempoolSize_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) 
