training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.73,0.89,1.0,0.75,0.47,0.5,and(or(and(or($TransactionPerDay_bin8 $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $MempoolCount_bin9 $TransactionFee_bin0) !$HashRate_bin0) 
0.82,0.93,1.0,0.75,0.5,0.52,or(and(or(and(or($MempoolSize_bin7 $TransactionPerDay_bin7) $TransactionPerDay_bin8) $BlockSize_bin6 $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $MempoolCount_bin9 $TransactionFee_bin0) 
0.82,0.93,1.0,0.75,0.5,0.52,or(and(or(and(or($MempoolSize_bin7 $TransactionPerDay_bin7) $TransactionPerDay_bin8) $BlockSize_bin9 $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $MempoolCount_bin9 $TransactionFee_bin0) 
0.82,0.93,1.0,0.75,0.5,0.52,or(and(or(and(or($MempoolSize_bin7 $TransactionPerDay_bin7) $TransactionPerDay_bin8) $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $BlockSize_bin6 $MempoolCount_bin9 $TransactionFee_bin0) 
0.82,0.93,1.0,0.75,0.5,0.52,or(and(or(and(or($MempoolSize_bin7 $TransactionPerDay_bin7) $TransactionPerDay_bin8) $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $BlockSize_bin9 $MempoolCount_bin9 $TransactionFee_bin0) 
0.82,0.93,1.0,0.75,0.5,0.52,or(and(or(and(or($BlockSize_bin3 $TransactionPerDay_bin8) or($MempoolSize_bin7 $TransactionPerDay_bin7)) $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $MempoolCount_bin9 $TransactionFee_bin0) 
0.82,0.93,1.0,0.75,0.5,0.52,or(and(or(and(or($BlockSize_bin9 $TransactionPerDay_bin8) or($MempoolSize_bin7 $TransactionPerDay_bin7)) $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $MempoolCount_bin9 $TransactionFee_bin0) 
0.82,0.93,1.0,0.75,0.5,0.52,or(and(or(and(or($GoldPrice_bin6 $TransactionPerDay_bin8) or($MempoolSize_bin7 $TransactionPerDay_bin7)) $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $MempoolCount_bin9 $TransactionFee_bin0) 
0.73,0.89,1.0,0.75,0.5,0.52,or(and(or($TransactionPerDay_bin8 $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$BlockSize_bin7 !$MempoolCount_bin0 !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $MempoolCount_bin9 $TransactionFee_bin0) 
0.73,0.89,1.0,0.75,0.47,0.5,or(and(or($TransactionPerDay_bin8 $TransactionFee_bin1 $TransactionVolume_USD_bin0) !$HashRate_bin0 !$MempoolCount_bin0 !$TransactionPerDay_bin0 !$TransactionPerDay_bin5) $MempoolCount_bin9 $TransactionFee_bin0) 
