training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.56,0.69,1.0,0.2,0.4,0.67,and(or($TransactionPerDay_bin8 $TransactionFee_bin1) !$TransactionVolume_USD_bin3) 
0.5,0.65,1.0,0.2,0.4,0.67,and(or($TransactionPerDay_bin8 $TransactionFee_bin1) !$TransactionPerDay_bin6 !$TransactionVolume_USD_bin3) 
0.56,0.69,1.0,0.1,0.33,0.5,and(or($TransactionPerDay_bin8 $TransactionFee_bin1) !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) 
0.56,0.69,1.0,0.2,0.4,0.67,and(or($TransactionPerDay_bin5 !$TransactionVolume_USD_bin3) or($TransactionPerDay_bin8 $TransactionFee_bin1)) 
0.56,0.69,1.0,0.2,0.4,0.67,and(or($TransactionPerDay_bin8 $TransactionFee_bin1) or($TransactionFee_bin3 !$TransactionVolume_USD_bin3)) 
0.56,0.65,0.91,0.2,0.4,0.67,or($TransactionPerDay_bin8 $TransactionFee_bin1) 
0.67,0.73,0.92,0.3,0.43,0.67,or($TransactionPerDay_bin6 $TransactionPerDay_bin8 $TransactionFee_bin1) 
0.39,0.54,0.88,0.1,0.33,0.5,$TransactionFee_bin1 
0.56,0.65,0.91,0.4,0.4,0.57,or($TransactionPerDay_bin8 $TransactionFee_bin1 $TransactionFee_bin3) 
0.56,0.65,0.91,0.55,0.63,0.85,or($TransactionPerDay_bin8 $TransactionFee_bin1 $TransactionFee_bin4) 
