training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.65,0.92,0.93,0.77,0.7,and(or($MarketCap_bin0 $HashRate_bin3 $TransactionFee_bin0) !$BlockSize_bin2 !$GoldPrice_bin0 !$MinningDifficulty_bin0) 
0.45,0.61,0.89,0.8,0.73,0.71,and(or($MarketCap_bin0 $TransactionFee_bin0) !$BlockSize_bin2 !$MempoolCount_bin0 !$MinningDifficulty_bin0) 
0.43,0.6,0.89,0.8,0.73,0.71,or(and(!$BlockSize_bin2 !$MempoolCount_bin0 !$MinningDifficulty_bin0 $TransactionFee_bin0) $HashRate_bin3) 
0.43,0.6,0.89,0.8,0.73,0.71,and(or(and(!$BlockSize_bin2 !$MinningDifficulty_bin0 $TransactionFee_bin0) $HashRate_bin3) !$MempoolCount_bin0) 
0.43,0.6,0.89,0.8,0.73,0.71,and(or(and(!$BlockSize_bin2 !$MinningDifficulty_bin0 $TransactionFee_bin0) $HashRate_bin3) !$MempoolSize_bin0) 
0.46,0.62,0.93,0.8,0.73,0.71,and(or($MarketCap_bin0 $HashRate_bin3 $TransactionFee_bin0) !$BlockSize_bin2 !$GoldPrice_bin0 !$MempoolCount_bin0 !$MinningDifficulty_bin0) 
0.47,0.64,0.95,0.8,0.73,0.71,and(or(and($MarketCap_bin0 !$GoldPrice_bin0) and($HashRate_bin3 !$TransactionPerDay_bin9) $TransactionFee_bin0) !$BlockSize_bin2 !$MempoolCount_bin0 !$MinningDifficulty_bin0) 
0.41,0.58,0.88,0.8,0.73,0.71,and(or($HashRate_bin3 $TransactionFee_bin0) !$BlockSize_bin2 !$MempoolCount_bin0 !$MinningDifficulty_bin0) 
0.41,0.58,0.88,0.8,0.73,0.71,and(or($HashRate_bin3 $TransactionFee_bin0) !$BlockSize_bin2 !$MempoolSize_bin0 !$MinningDifficulty_bin0) 
0.41,0.58,0.88,0.8,0.73,0.71,and(or(and(!$MempoolCount_bin0 !$MinningDifficulty_bin0 $TransactionFee_bin0) $HashRate_bin3) !$BlockSize_bin2) 
