training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.69,1.0,0.38,0.43,0.91,and(or($BlockSize_bin9 $TransactionFee_bin1 $TransactionVolume_USD_bin3) !$GoldPrice_bin0) 
0.56,0.73,1.0,0.35,0.4,0.9,and(or(and($TransactionFee_bin0 $TransactionFee_bin6) $BlockSize_bin2 $TransactionFee_bin1 $TransactionVolume_USD_bin3) !$GoldPrice_bin0) 
0.56,0.73,1.0,0.35,0.4,0.9,and(or(and($TransactionFee_bin0 $TransactionFee_bin6) $BlockSize_bin2 $TransactionFee_bin1 $TransactionVolume_USD_bin3) !$HashRate_bin3) 
0.56,0.73,1.0,0.35,0.4,0.9,and(or(and($TransactionFee_bin0 $TransactionFee_bin6) $BlockSize_bin2 $TransactionFee_bin1 $TransactionVolume_USD_bin3) !$MempoolCount_bin7) 
0.5,0.69,1.0,0.38,0.43,0.91,and(or(and($TransactionFee_bin0 $TransactionFee_bin6) $BlockSize_bin9 $TransactionFee_bin1 $TransactionVolume_USD_bin3) !$GoldPrice_bin0) 
0.56,0.73,1.0,0.35,0.4,0.9,and(or(and($TransactionFee_bin0 $TransactionFee_bin6) $BlockSize_bin9 $TransactionFee_bin1 $TransactionVolume_USD_bin3) !$HashRate_bin3) 
0.63,0.77,1.0,0.35,0.4,0.9,and(or(and($TransactionFee_bin0 $TransactionFee_bin6) $BlockSize_bin9 $TransactionFee_bin1 $TransactionVolume_USD_bin3) !$MempoolCount_bin7) 
0.63,0.77,1.0,0.42,0.47,0.92,and(or(and($TransactionFee_bin0 $TransactionFee_bin6) $BlockSize_bin2 $BlockSize_bin9 $TransactionFee_bin1 $TransactionVolume_USD_bin3) !$GoldPrice_bin0) 
0.63,0.73,0.91,0.38,0.43,0.91,or($BlockSize_bin9 $TransactionFee_bin1 $TransactionVolume_USD_bin3) 
0.75,0.81,0.92,0.46,0.5,0.92,or($BlockSize_bin2 $BlockSize_bin9 $TransactionFee_bin1 $TransactionVolume_USD_bin3) 
