training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.65,1.0,0.63,0.67,0.71,and(or(!$TransactionPerDay_bin1 $TransactionPerDay_bin8) !$GoldPrice_bin4 $TransactionVolume_USD_bin0) 
0.47,0.65,1.0,0.63,0.67,0.71,and(or(!$TransactionPerDay_bin1 $TransactionPerDay_bin8) !$GTrends_bin3 $TransactionVolume_USD_bin0) 
0.53,0.7,1.0,0.63,0.67,0.71,and(or(!$TransactionPerDay_bin1 $TransactionPerDay_bin8) !$MempoolCount_bin9 $TransactionVolume_USD_bin0) 
0.53,0.7,1.0,0.63,0.67,0.71,and(or(!$TransactionPerDay_bin1 $TransactionPerDay_bin8) !$MempoolSize_bin9 $TransactionVolume_USD_bin0) 
0.47,0.65,1.0,0.69,0.7,0.73,and(or(!$TransactionPerDay_bin1 $TransactionPerDay_bin8) !$MinningDifficulty_bin0 $TransactionVolume_USD_bin0) 
0.47,0.65,1.0,0.63,0.67,0.71,and(or(and(!$GoldPrice_bin4 !$TransactionPerDay_bin1) $TransactionPerDay_bin8) $TransactionVolume_USD_bin0) 
0.47,0.65,1.0,0.63,0.67,0.71,and(or(and(!$GTrends_bin3 !$TransactionPerDay_bin1) $TransactionPerDay_bin8) $TransactionVolume_USD_bin0) 
0.53,0.7,1.0,0.63,0.67,0.71,and(or(and(!$MempoolCount_bin9 !$TransactionPerDay_bin1) $TransactionPerDay_bin8) $TransactionVolume_USD_bin0) 
0.53,0.7,1.0,0.63,0.67,0.71,and(or(and(!$MempoolSize_bin9 !$TransactionPerDay_bin1) $TransactionPerDay_bin8) $TransactionVolume_USD_bin0) 
0.47,0.65,1.0,0.69,0.7,0.73,and(or(and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin1) $TransactionPerDay_bin8) $TransactionVolume_USD_bin0) 
