training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.58,1.0,0.67,0.43,0.3,and(!$BlockSize_bin6 !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.42,0.58,1.0,0.67,0.5,0.33,and(!$HashRate_bin3 !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.47,0.62,1.0,0.67,0.47,0.32,and(!$TransactionPerDay_bin6 !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.42,0.58,1.0,0.67,0.4,0.29,and(or(!$BlockSize_bin6 $GoldPrice_bin0) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.47,0.62,1.0,0.67,0.4,0.29,and(or(!$BlockSize_bin6 !$MempoolSize_bin5) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.42,0.58,1.0,0.67,0.4,0.29,and(or(!$GoldPrice_bin1 !$MinningDifficulty_bin0) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.42,0.58,1.0,0.67,0.4,0.29,and(or(!$HashRate_bin3 !$MempoolCount_bin5) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.42,0.58,1.0,0.67,0.5,0.33,and(or(!$HashRate_bin3 $MempoolCount_bin9) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.47,0.62,1.0,0.67,0.4,0.29,and(or(!$HashRate_bin3 !$TransactionPerDay_bin6) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.58,0.65,0.92,0.78,0.33,0.28,and(!$TransactionPerDay_bin8 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
