training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.49,0.6,0.9,1.0,0.8,0.8,or(and(!$MinningDifficulty_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin0 !$TransactionFee_bin1) $TransactionPerDay_bin1) 
0.49,0.6,0.9,1.0,0.8,0.8,and(or(and(!$MinningDifficulty_bin6 !$TransactionFee_bin0 !$TransactionFee_bin1) $TransactionPerDay_bin1) !$MinningDifficulty_bin5) 
0.44,0.58,0.93,0.63,0.6,0.83,and(or($GoldPrice_bin0 !$TransactionFee_bin0) !$BlockSize_bin8 !$GTrends_bin4 !$MinningDifficulty_bin5 !$TransactionFee_bin1 !$TransactionVolume_USD_bin2) 
0.4,0.53,0.89,1.0,0.8,0.8,and(or(!$MinningDifficulty_bin6 $TransactionPerDay_bin1) !$MinningDifficulty_bin5 !$TransactionFee_bin0 !$TransactionFee_bin1) 
0.39,0.53,0.89,0.96,0.77,0.79,and(!$BlockSize_bin0 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin3) 
0.38,0.52,0.89,1.0,0.8,0.8,and(or($MempoolSize_bin4 !$TransactionFee_bin0) !$MinningDifficulty_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin1) 
0.39,0.54,0.92,0.96,0.77,0.79,and(or(and(!$BlockSize_bin0 !$HashRate_bin2) $GTrends_bin2) !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin3) 
0.58,0.65,0.9,0.71,0.73,0.94,and(or($GoldPrice_bin0 !$TransactionFee_bin0) !$GTrends_bin4 !$MinningDifficulty_bin5 !$TransactionPerDay_bin7 !$TransactionFee_bin1) 
0.49,0.6,0.9,0.96,0.77,0.79,or(and(!$BlockSize_bin0 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin3) $MinningDifficulty_bin7) 
0.49,0.6,0.9,1.0,0.8,0.8,or(and(or(!$MinningDifficulty_bin6 $TransactionPerDay_bin1) !$MinningDifficulty_bin5 !$TransactionFee_bin0 !$TransactionFee_bin1) $TransactionPerDay_bin1) 
