training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.73,1.0,0.09,0.3,0.67,and(!$TransactionPerDay_bin7 $TransactionFee_bin0) 
0.53,0.69,0.89,0.09,0.3,0.67,$TransactionFee_bin0 
0.47,0.69,1.0,0.05,0.27,0.5,and($TransactionFee_bin0 !$TransactionVolume_USD_bin4) 
0.73,0.73,0.79,0.27,0.37,0.67,or($TransactionFee_bin0 $TransactionFee_bin3) 
0.6,0.62,0.69,0.14,0.33,0.75,or($TransactionFee_bin0 $TransactionVolume_USD_bin1) 
0.6,0.62,0.69,0.14,0.33,0.75,or($TransactionFee_bin0 $TransactionVolume_USD_bin4) 
0.87,0.65,0.65,0.91,0.67,0.71,!$TransactionVolume_USD_bin4 
0.87,0.65,0.65,0.77,0.73,0.85,and(!$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.8,0.62,0.63,0.82,0.63,0.72,and(!$TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) 
0.33,0.5,0.63,0.18,0.37,0.8,or($TransactionPerDay_bin9 $TransactionVolume_USD_bin0) 
