training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.67,0.84,1.0,0.2,0.5,0.22,or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionFee_bin1 !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin5) 
0.67,0.84,1.0,0.2,0.5,0.22,and(or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin5) !$TransactionFee_bin1) 
0.67,0.84,1.0,0.2,0.5,0.22,or(and(or(!$TransactionFee_bin1 $TransactionVolume_USD_bin4) or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin5) 
0.67,0.84,1.0,0.2,0.5,0.22,or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionFee_bin1 !$TransactionVolume_USD_bin3) and(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin5)) 
0.67,0.84,1.0,0.5,0.43,0.29,or(and(or(!$TransactionFee_bin1 $TransactionVolume_USD_bin4) or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin4 $TransactionVolume_USD_bin5) 
0.58,0.8,1.0,0.2,0.6,0.33,and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionFee_bin1 !$TransactionVolume_USD_bin3) 
0.58,0.8,1.0,0.2,0.6,0.33,and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionFee_bin0 !$TransactionFee_bin1 !$TransactionVolume_USD_bin3) 
0.58,0.8,1.0,0.2,0.6,0.33,and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionFee_bin1 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) 
0.58,0.8,1.0,0.2,0.63,0.4,and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionFee_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) 
0.58,0.8,1.0,0.2,0.67,0.5,and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2) !$TransactionFee_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin5) 
