training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.61,0.68,0.91,0.5,0.42,or(and(!$HashRate_bin2 $TransactionFee_bin4) $BlockSize_bin8 $TransactionVolume_USD_bin0) 
0.41,0.61,0.68,0.91,0.5,0.42,or(and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0) !$HashRate_bin2) $BlockSize_bin8) 
0.43,0.62,0.69,0.82,0.47,0.39,and(or($TransactionFee_bin4 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin2 !$TransactionFee_bin3) 
0.43,0.62,0.69,0.82,0.47,0.39,and(or(and(!$TransactionFee_bin3 $TransactionVolume_USD_bin3) $TransactionFee_bin4 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin2) 
0.43,0.62,0.69,0.82,0.47,0.39,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionFee_bin3) $TransactionFee_bin4) !$MinningDifficulty_bin2) 
0.43,0.62,0.69,0.82,0.47,0.39,or(and(or(and(!$TransactionFee_bin3 $TransactionVolume_USD_bin3) $TransactionFee_bin4) !$MinningDifficulty_bin2) $TransactionVolume_USD_bin0) 
0.49,0.64,0.69,0.82,0.43,0.38,and(or(and(!$TransactionFee_bin3 $TransactionVolume_USD_bin3) $BlockSize_bin1 $TransactionFee_bin4 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin2) 
0.49,0.64,0.69,0.82,0.47,0.39,and(or(and(!$TransactionFee_bin3 $TransactionVolume_USD_bin3) $MempoolSize_bin7 $TransactionFee_bin4 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin2) 
0.49,0.64,0.69,0.82,0.43,0.38,or(and(or(and(!$TransactionFee_bin3 $TransactionVolume_USD_bin3) $TransactionFee_bin4 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin2) $BlockSize_bin1) 
0.44,0.6,0.63,0.91,0.5,0.42,or($BlockSize_bin8 $TransactionFee_bin4 $TransactionVolume_USD_bin0) 
