training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.63,0.73,1.0,0.48,0.53,0.85,and(or(and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$BlockSize_bin7) 
0.44,0.59,1.0,0.39,0.47,0.82,and(or(and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$GoldPrice_bin2) 
0.5,0.64,1.0,0.43,0.5,0.83,and(or(and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$HashRate_bin0) 
0.63,0.73,1.0,0.48,0.53,0.85,and(or(and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$MempoolCount_bin2) 
0.63,0.73,1.0,0.48,0.53,0.85,and(or(and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$MempoolSize_bin2) 
0.56,0.68,1.0,0.48,0.53,0.85,and(or(and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$TransactionPerDay_bin1) 
0.63,0.73,1.0,0.48,0.53,0.85,or(and(!$BlockSize_bin7 $TransactionVolume_USD_bin0) and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin2) 
0.44,0.59,1.0,0.48,0.53,0.85,or(and(!$GoldPrice_bin2 $TransactionVolume_USD_bin0) and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin2) 
0.44,0.59,1.0,0.39,0.5,0.9,or(and($GoldPrice_bin3 $TransactionVolume_USD_bin0) and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin2) 
0.5,0.64,1.0,0.43,0.5,0.83,or(and(!$HashRate_bin0 $TransactionVolume_USD_bin0) and(!$TransactionFee_bin3 $TransactionFee_bin5) $TransactionVolume_USD_bin2) 
