training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.92,0.75,0.52,0.6,0.85,and(or($BlockSize_bin2 $TransactionFee_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin7) 
1.0,0.92,0.75,0.52,0.53,0.73,and(or($MempoolCount_bin5 $TransactionFee_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin7) 
1.0,0.92,0.75,0.52,0.53,0.73,and(or($MempoolSize_bin5 $TransactionFee_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin7) 
0.83,0.88,0.71,0.48,0.57,0.83,and(or($TransactionFee_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin7) 
0.83,0.88,0.71,0.38,0.53,0.89,and(or($TransactionFee_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$BlockSize_bin2 !$TransactionPerDay_bin7) 
0.83,0.88,0.71,0.48,0.57,0.83,and(or($TransactionFee_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$HashRate_bin4 !$TransactionPerDay_bin7) 
0.83,0.88,0.71,0.48,0.57,0.83,and(or(and(!$MarketCap_bin2 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin7) 
0.83,0.88,0.71,0.48,0.57,0.83,and(or(and(!$BlockSize_bin9 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin7) 
0.83,0.88,0.71,0.48,0.57,0.83,and(or(and(!$MempoolCount_bin5 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin7) 
0.83,0.88,0.71,0.43,0.53,0.82,and(or(and(!$MempoolCount_bin9 $TransactionFee_bin5) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin7) 
