training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.8,0.93,1.0,0.4,0.5,0.5,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and($TransactionFee_bin3 !$TransactionVolume_USD_bin5) $HashRate_bin6) 
0.8,0.93,1.0,0.4,0.5,0.5,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(!$BlockSize_bin8 $TransactionFee_bin3 !$TransactionVolume_USD_bin5) $HashRate_bin6) 
1.0,1.0,1.0,0.53,0.53,0.53,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(or($TransactionFee_bin3 $TransactionFee_bin6) !$BlockSize_bin8 !$TransactionVolume_USD_bin5) $HashRate_bin6) 
1.0,1.0,1.0,0.47,0.57,0.58,and(or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) $HashRate_bin6) !$BlockSize_bin8) 
0.8,0.93,1.0,0.27,0.47,0.44,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(or($TransactionFee_bin3 $TransactionFee_bin6) $BlockSize_bin6 !$TransactionVolume_USD_bin5) $HashRate_bin6) 
0.9,0.96,1.0,0.53,0.57,0.57,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(or($TransactionFee_bin3 $TransactionFee_bin6) !$BlockSize_bin8 !$GTrends_bin0 !$TransactionVolume_USD_bin5) $HashRate_bin6) 
0.9,0.96,1.0,0.47,0.53,0.54,or(and(or($GTrends_bin4 $TransactionFee_bin3) or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) $HashRate_bin6) 
0.8,0.93,1.0,0.53,0.53,0.53,or(and(or(!$MarketCap_bin2 $GoldPrice_bin0) or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) $HashRate_bin6) 
0.8,0.93,1.0,0.27,0.43,0.4,or(and(or($BlockSize_bin6 $GTrends_bin0) or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) $HashRate_bin6) 
0.8,0.93,1.0,0.27,0.43,0.4,or(and(or($BlockSize_bin9 $GTrends_bin3) or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) $HashRate_bin6) 
