training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.6,0.77,0.6,0.53,0.79,and(or($TransactionFee_bin6 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin0 !$TransactionFee_bin2) 
0.42,0.6,0.77,0.6,0.53,0.79,or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin0 !$TransactionFee_bin2) $TransactionFee_bin6) 
0.42,0.6,0.77,0.6,0.53,0.79,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin0) $TransactionFee_bin6) !$TransactionFee_bin2) 
0.42,0.6,0.77,0.6,0.53,0.79,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionFee_bin2) $TransactionFee_bin6) !$MinningDifficulty_bin0) 
0.49,0.64,0.78,0.8,0.7,0.83,or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin0 !$TransactionFee_bin2) $HashRate_bin8 $TransactionFee_bin6) 
0.47,0.62,0.76,0.6,0.5,0.75,and(or($TransactionFee_bin6 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin0 !$MinningDifficulty_bin2) 
0.47,0.62,0.76,0.6,0.5,0.75,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin0) $TransactionFee_bin6) !$MinningDifficulty_bin2) 
0.48,0.63,0.78,0.64,0.57,0.8,or(and(or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin0 !$TransactionFee_bin2) $TransactionFee_bin6) 
0.42,0.61,0.78,0.6,0.53,0.79,or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin9 !$MinningDifficulty_bin2 !$TransactionFee_bin2) $TransactionFee_bin6) 
0.46,0.62,0.77,0.8,0.7,0.83,or(and(or($HashRate_bin8 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin0 !$TransactionFee_bin2) $TransactionFee_bin6) 
