training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.6,0.72,0.0,0.13,-1.0,and(!$MarketCap_bin2 !$GTrends_bin2 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.44,0.63,0.81,0.35,0.3,0.69,and(or(and(or(and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $TransactionPerDay_bin7) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $GTrends_bin4) !$HashRate_bin3) 
0.42,0.59,0.73,0.0,0.13,-1.0,and(!$MarketCap_bin2 !$GTrends_bin2 !$MempoolSize_bin5 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.49,0.63,0.75,0.0,0.13,-1.0,and(or(and($TransactionFee_bin3 $TransactionVolume_USD_bin2) and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5)) !$MarketCap_bin2 !$GTrends_bin2) 
0.49,0.63,0.75,0.0,0.13,-1.0,and(or(and($TransactionFee_bin3 $TransactionVolume_USD_bin2) and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5)) !$MarketCap_bin2 !$GTrends_bin2 !$TransactionVolume_USD_bin0) 
0.49,0.62,0.72,0.0,0.13,-1.0,and(!$MarketCap_bin2 !$GTrends_bin2 !$HashRate_bin3 !$MempoolSize_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.41,0.59,0.72,0.0,0.13,-1.0,and(!$MarketCap_bin2 !$GTrends_bin2 !$MempoolCount_bin9 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.41,0.59,0.72,0.15,0.27,1.0,or(and(or($MinningDifficulty_bin1 $TransactionVolume_USD_bin1) !$MinningDifficulty_bin2 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $TransactionPerDay_bin7) 
0.41,0.59,0.72,0.15,0.27,1.0,and(or(and(or($MinningDifficulty_bin1 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $TransactionPerDay_bin7) !$MinningDifficulty_bin2) 
0.44,0.63,0.81,0.35,0.3,0.69,and(or(and(or(and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) $TransactionPerDay_bin7) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) and($GTrends_bin4 !$TransactionFee_bin5)) !$HashRate_bin3) 
