training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.63,0.9,0.13,0.3,1.0,and(!$BlockSize_bin2 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.48,0.63,0.9,0.13,0.3,1.0,and(or($MinningDifficulty_bin0 !$TransactionVolume_USD_bin3) !$BlockSize_bin2 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.52,0.65,0.88,0.29,0.43,1.0,and(!$BlockSize_bin2 !$BlockSize_bin4 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.52,0.65,0.88,0.25,0.4,1.0,and(!$BlockSize_bin2 !$MinningDifficulty_bin3 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.48,0.62,0.87,0.29,0.43,1.0,and(!$BlockSize_bin2 !$MinningDifficulty_bin3 !$TransactionFee_bin3 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.59,0.67,0.85,0.29,0.43,1.0,and(!$BlockSize_bin2 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.63,0.69,0.85,0.42,0.43,0.77,and(!$BlockSize_bin2 !$GoldPrice_bin6 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin6) 
0.47,0.62,0.88,0.08,0.27,1.0,and(!$BlockSize_bin2 !$GoldPrice_bin1 !$GoldPrice_bin3 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.49,0.64,0.9,0.17,0.33,1.0,and(or(and($GoldPrice_bin5 $TransactionFee_bin2) and(!$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6)) !$BlockSize_bin2) 
0.49,0.64,0.9,0.17,0.33,1.0,and(or(and($GoldPrice_bin5 $TransactionFee_bin2) and(!$MinningDifficulty_bin3 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6)) !$BlockSize_bin2 !$TransactionVolume_USD_bin3) 
