training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.62,0.81,1.0,0.88,0.57,0.58,and(or(and(!$MempoolCount_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) $GoldPrice_bin4) or(!$BlockSize_bin9 $MinningDifficulty_bin0) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) 
0.62,0.81,1.0,0.82,0.53,0.56,and(or(and(!$MempoolCount_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) $HashRate_bin6) or(!$BlockSize_bin9 $MinningDifficulty_bin0) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) 
0.62,0.81,1.0,0.88,0.57,0.58,and(or(and(or($GoldPrice_bin4 $TransactionPerDay_bin5) !$TransactionVolume_USD_bin2) and(!$MempoolCount_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4)) or(!$BlockSize_bin9 $MinningDifficulty_bin0) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) 
0.62,0.81,1.0,0.82,0.53,0.56,and(or(and(or($HashRate_bin6 $TransactionPerDay_bin5) !$TransactionVolume_USD_bin2) and(!$MempoolCount_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4)) or(!$BlockSize_bin9 $MinningDifficulty_bin0) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) 
0.62,0.81,1.0,0.82,0.53,0.56,or(and(or(and(!$MempoolCount_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin5 !$TransactionVolume_USD_bin2)) or(!$BlockSize_bin9 $MinningDifficulty_bin0) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) $HashRate_bin6) 
0.77,0.85,0.91,0.88,0.57,0.58,and(or(and($TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) $MarketCap_bin0) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) 
0.77,0.85,0.91,0.88,0.57,0.58,and(or(and(or($MarketCap_bin0 $TransactionPerDay_bin5) !$TransactionVolume_USD_bin2) and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4)) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) 
0.62,0.81,1.0,0.82,0.53,0.56,and(or(and(!$MempoolCount_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) $HashRate_bin6 $HashRate_bin7) or(!$BlockSize_bin9 $MinningDifficulty_bin0) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) 
0.62,0.81,1.0,0.88,0.57,0.58,and(or(and(!$BlockSize_bin6 $GoldPrice_bin4) and(!$MempoolCount_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin5 !$TransactionVolume_USD_bin2)) or(!$BlockSize_bin9 $MinningDifficulty_bin0) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) 
0.62,0.81,1.0,0.88,0.57,0.58,and(or(and(!$BlockSize_bin9 $GoldPrice_bin4) and(!$MempoolCount_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin5 !$TransactionVolume_USD_bin2)) or(!$BlockSize_bin9 $MinningDifficulty_bin0) or(!$BlockSize_bin9 !$MinningDifficulty_bin3)) 
