training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.59,0.93,0.13,0.3,1.0,and(or(and(!$GoldPrice_bin4 $GTrends_bin4) $MinningDifficulty_bin7 $TransactionVolume_USD_bin0) !$HashRate_bin0 !$MinningDifficulty_bin5) 
0.45,0.59,0.93,0.13,0.3,1.0,or(and(or(and(!$GoldPrice_bin4 $GTrends_bin4) $TransactionVolume_USD_bin0) !$HashRate_bin0 !$MinningDifficulty_bin5) $MinningDifficulty_bin7) 
0.38,0.52,0.87,0.13,0.3,1.0,and(or($GTrends_bin4 $TransactionVolume_USD_bin0) !$HashRate_bin0) 
0.45,0.59,0.95,0.13,0.3,1.0,and(or(and(!$GoldPrice_bin1 !$GoldPrice_bin4 $GTrends_bin4) $MinningDifficulty_bin7 $TransactionVolume_USD_bin0) !$HashRate_bin0 !$MinningDifficulty_bin5) 
0.45,0.59,0.95,0.13,0.3,1.0,or(and(or(and(!$GoldPrice_bin1 !$GoldPrice_bin4 $GTrends_bin4) $TransactionVolume_USD_bin0) !$HashRate_bin0 !$MinningDifficulty_bin5) $MinningDifficulty_bin7) 
0.38,0.52,0.89,0.13,0.3,1.0,and(or($GTrends_bin4 $TransactionVolume_USD_bin0) !$HashRate_bin0 !$MinningDifficulty_bin5) 
0.38,0.53,0.9,0.13,0.3,1.0,and(or(and(!$GoldPrice_bin1 $GTrends_bin4) $TransactionVolume_USD_bin0) !$HashRate_bin0 !$MinningDifficulty_bin5) 
0.39,0.55,0.94,0.96,0.77,0.79,and(or(and(!$GoldPrice_bin4 $GTrends_bin4) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$HashRate_bin0 !$MinningDifficulty_bin5) 
0.48,0.61,0.94,0.96,0.77,0.79,and(or(and(!$GoldPrice_bin4 $GTrends_bin4) $MinningDifficulty_bin7 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$HashRate_bin0 !$MinningDifficulty_bin5) 
0.48,0.61,0.94,0.96,0.77,0.79,or(and(or(and(!$GoldPrice_bin4 $GTrends_bin4) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$HashRate_bin0 !$MinningDifficulty_bin5) $MinningDifficulty_bin7) 
