training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.64,0.85,0.0,0.13,-1.0,and(or(!$GoldPrice_bin1 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$MempoolCount_bin7 !$MinningDifficulty_bin0 !$MinningDifficulty_bin2 !$MinningDifficulty_bin3) 
0.47,0.64,0.85,0.0,0.13,-1.0,and(or(!$GoldPrice_bin1 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$MempoolSize_bin7 !$MinningDifficulty_bin0 !$MinningDifficulty_bin2 !$MinningDifficulty_bin3) 
0.49,0.64,0.83,0.0,0.13,-1.0,and(or(!$GoldPrice_bin1 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$MinningDifficulty_bin0 !$MinningDifficulty_bin2 !$MinningDifficulty_bin3) 
0.58,0.68,0.81,0.0,0.13,-1.0,and(!$MarketCap_bin2 !$MempoolSize_bin7 !$MinningDifficulty_bin0 !$MinningDifficulty_bin2 !$MinningDifficulty_bin3) 
0.53,0.66,0.81,0.0,0.13,-1.0,and(or(!$GoldPrice_bin1 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$MinningDifficulty_bin0 !$MinningDifficulty_bin2) 
0.51,0.66,0.83,0.0,0.13,-1.0,and(or(!$GoldPrice_bin1 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$MempoolCount_bin7 !$MinningDifficulty_bin0 !$MinningDifficulty_bin2) 
0.51,0.66,0.83,0.0,0.13,-1.0,and(or(!$GoldPrice_bin1 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$MempoolSize_bin7 !$MinningDifficulty_bin0 !$MinningDifficulty_bin2) 
0.5,0.65,0.82,0.0,0.13,-1.0,and(or(!$GoldPrice_bin1 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$MempoolCount_bin7 !$MinningDifficulty_bin2 !$MinningDifficulty_bin3) 
0.5,0.65,0.82,0.0,0.13,-1.0,and(or(!$GoldPrice_bin1 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$MempoolSize_bin7 !$MinningDifficulty_bin2 !$MinningDifficulty_bin3) 
0.49,0.66,0.86,0.0,0.13,-1.0,and(or(!$GoldPrice_bin1 $TransactionVolume_USD_bin1) or(!$MempoolCount_bin7 !$TransactionFee_bin0) !$MarketCap_bin2 !$MinningDifficulty_bin0 !$MinningDifficulty_bin2 !$MinningDifficulty_bin3) 
