training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.71,1.0,0.0,0.27,-1.0,and(or(and(!$HashRate_bin7 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) $MinningDifficulty_bin1) 
0.5,0.71,1.0,0.05,0.3,1.0,and(or(and(!$HashRate_bin7 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) or($MempoolCount_bin4 $MinningDifficulty_bin1)) 
0.5,0.71,1.0,0.09,0.33,1.0,and(or(and(!$HashRate_bin7 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) or($MempoolSize_bin6 $MinningDifficulty_bin1)) 
0.79,0.83,0.92,0.27,0.43,0.86,or(and(!$HashRate_bin7 !$MinningDifficulty_bin0 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) 
0.79,0.83,0.92,0.27,0.43,0.86,and(or(and(!$HashRate_bin7 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) !$MinningDifficulty_bin0) 
0.71,0.79,0.91,0.23,0.4,0.83,and(or(and(!$HashRate_bin7 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) !$MempoolCount_bin0) 
0.71,0.79,0.91,0.23,0.4,0.83,and(or(and(!$HashRate_bin7 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) !$MempoolSize_bin0) 
0.79,0.83,0.92,0.27,0.43,0.86,and(or(and(!$HashRate_bin7 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) !$MempoolSize_bin7 !$MinningDifficulty_bin0) 
0.71,0.79,0.91,0.23,0.4,0.83,and(or(and(!$HashRate_bin7 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) !$MinningDifficulty_bin0 $TransactionFee_bin0) 
0.71,0.79,0.91,0.23,0.4,0.83,and(or(and(!$HashRate_bin7 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $HashRate_bin6) or($BlockSize_bin6 !$MempoolCount_bin0)) 
