training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.39,0.54,1.0,0.59,0.53,0.59,and(or($TransactionPerDay_bin5 !$TransactionVolume_USD_bin3) !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.72,0.75,0.93,0.65,0.53,0.58,and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.78,0.79,0.93,0.71,0.57,0.6,or(and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin5) 
0.78,0.79,0.93,0.65,0.5,0.55,or(and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin6) 
0.56,0.63,0.91,0.47,0.57,0.67,or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin3) 
0.72,0.75,0.93,0.65,0.6,0.65,and(!$TransactionPerDay_bin7 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.72,0.75,0.93,0.47,0.47,0.53,and(!$TransactionPerDay_bin8 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.72,0.75,0.93,0.65,0.53,0.58,and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin4) 
0.72,0.75,0.93,0.65,0.47,0.52,or(and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin7) 
0.72,0.75,0.93,0.71,0.53,0.57,or(and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin8) 
