training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.57,0.9,0.27,0.37,0.33,and(or($GoldPrice_bin4 $TransactionVolume_USD_bin0) !$GoldPrice_bin2) 
0.45,0.57,0.9,0.27,0.37,0.33,or(and(!$GoldPrice_bin2 $TransactionVolume_USD_bin0) $GoldPrice_bin4) 
0.38,0.52,0.87,0.53,0.43,0.44,or($GoldPrice_bin4 $TransactionVolume_USD_bin3) 
0.39,0.53,0.89,0.27,0.37,0.33,and(or($GoldPrice_bin4 $TransactionVolume_USD_bin0) !$BlockSize_bin0) 
0.37,0.52,0.88,0.53,0.43,0.44,or(and(!$HashRate_bin5 $TransactionVolume_USD_bin3) $GoldPrice_bin4) 
0.46,0.57,0.86,0.27,0.37,0.33,or($GoldPrice_bin4 $TransactionVolume_USD_bin0) 
0.39,0.54,0.92,0.13,0.37,0.25,and(or(and($GoldPrice_bin4 !$TransactionPerDay_bin7) $TransactionVolume_USD_bin0) !$GoldPrice_bin2 !$TransactionPerDay_bin3) 
0.45,0.57,0.9,0.27,0.37,0.33,and(or(!$GoldPrice_bin2 $MinningDifficulty_bin5) or($GoldPrice_bin4 $TransactionVolume_USD_bin0)) 
0.41,0.54,0.88,0.27,0.37,0.33,and(or($GoldPrice_bin4 $TransactionVolume_USD_bin0) !$MempoolCount_bin4) 
0.41,0.54,0.88,0.27,0.37,0.33,and(or($GoldPrice_bin4 $TransactionVolume_USD_bin0) !$MempoolSize_bin4) 
