training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.38,0.53,0.92,0.43,0.63,0.3,or(and(!$GoldPrice_bin0 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin3) 
0.41,0.56,0.94,0.43,0.7,0.38,and(or($GoldPrice_bin1 !$MempoolSize_bin0) or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin4) 
0.38,0.53,0.9,0.43,0.63,0.3,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$MempoolCount_bin0) 
0.38,0.53,0.9,0.43,0.63,0.3,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$MempoolSize_bin0) 
0.46,0.58,0.9,0.43,0.63,0.3,or(and(!$TransactionPerDay_bin4 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin3) 
0.41,0.57,0.96,0.29,0.67,0.29,and(or($GoldPrice_bin1 !$MempoolSize_bin0) or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin8 !$TransactionPerDay_bin4) 
0.45,0.57,0.9,0.43,0.7,0.38,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin4) 
0.41,0.56,0.96,0.43,0.63,0.3,and(or($GoldPrice_bin1 !$MempoolSize_bin0) or($MempoolSize_bin0 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$MempoolCount_bin3) 
0.41,0.56,0.96,0.43,0.63,0.3,and(or($GoldPrice_bin1 !$MempoolSize_bin0) or($MempoolSize_bin0 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$MempoolSize_bin3) 
0.45,0.58,0.92,0.29,0.67,0.29,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$HashRate_bin8 !$TransactionPerDay_bin4) 
