Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TransactionPerDay,TransactionFee,TransactionVolume_USD
2017-09-07,4599.88,76132843874,904196,1395.1,48,7430760.765989999,5497588.5,5497588.5,922725000000,277373,272.59987797,1844620032
2017-09-08,4228.75,69999555938,810012,1396.4,55,8072925.27664,4834680.0,4834680.0,922725000000,256801,257.33579475,2700890112
2017-09-09,4226.06,69963847482,899069,1381.2,41,8027056.38302,4142714.0,4142714.0,922725000000,271412,217.76572461,1386230016
2017-09-10,4122.94,68263826801,725535,1381.2,40,7751843.021319999,5066785.75,5066785.75,922725000000,218989,144.85041627,1679090048
2017-09-11,4161.27,68907352119,809789,1381.2,47,6329907.319180001,13976006.0,13976006.0,922725000000,199604,143.23841995,1557330048
2017-09-12,4130.81,68412822896,824158,1378.9,53,7981187.4894,4607340.5,4607340.5,922725000000,249906,159.73383041,1864530048
2017-09-13,3882.59,64311123695,700470,1373.8,77,8623352.00004,5550654.5,5550654.5,922725000000,254315,148.9079562,2219409920
2017-09-14,3154.95,52265453816,710846,1376.3,98,8715089.78728,9717041.0,9717041.0,922725000000,261998,133.73148672,2716310016
2017-09-15,3637.52,60267886368,822530,1372.2,93,7981187.4894,2919828.5,2919828.5,922725000000,274409,153.73503588,4148069888
2017-09-16,3625.04,60068678195,844298,1357.4,57,8256400.8511,3180945.0,3180945.0,922725000000,292019,12.81949192,1818400000
2017-09-17,3582.88,59377995376,688764,1357.4,45,7751843.021319999,4178211.5,4178211.5,922725000000,224604,119.91780546,1239149952
2017-09-18,4065.2,67377945990,573893,1357.4,58,8072925.27664,15258250.5,15258250.5,922725000000,196066,99.41066001,1943209984
2017-09-19,3924.97,65061185838,939559,1358.3,53,6965995.45168,16711211.0,16711211.0,1103400000000,224494,168.30810036,1563980032
2017-09-20,3905.95,64751811835,956479,1364.0,45,8556655.83041,12964952.0,12964952.0,1103400000000,283930,173.70341529,1213830016
2017-09-21,3631.04,60202370872,948370,1342.4,49,6417491.87281,6766321.5,6766321.5,1103400000000,234227,146.40700953,1411480064
2017-09-22,3630.7,60203040223,757305,1345.1,46,9653662.98815,9118623.0,9118623.0,1103400000000,253655,136.34884416,1194829952
2017-09-23,3792.4,62892069389,792851,1359.2,36,7624199.74632,5278023.0,5278023.0,1103400000000,224267,117.16416809999998,928113984
2017-09-24,3682.84,61081971156,632213,1359.2,33,9105159.40928,4163807.0,4163807.0,1103400000000,203920,99.69585805,768014976
2017-09-25,3926.07,65122213849,674927,1359.2,41,7953301.89365,4359586.0,4359586.0,1103400000000,190361,83.67519444,1374210048
2017-09-26,3892.35,64569365079,917115,1349.7,38,6856294.7359,11512673.0,11512673.0,1103400000000,226456,147.37049675,1043740032
2017-09-27,4200.67,69691950752,941399,1336.3,44,7569349.388439999,5084549.25,5084549.25,1103400000000,258422,150.08561133,1686880000
2017-09-28,4174.73,69270823146,868540,1336.9,42,8063002.60942,13963360.5,13963360.5,1103400000000,265589,143.49865258,1712320000
2017-09-29,4163.07,69086146650,838580,1333.2,39,9708513.34604,3436050.5,3436050.5,1103400000000,270635,134.45160224,1367049984
2017-09-30,4338.71,72008428789,834248,1324.7,36,9269710.48294,11434656.5,11434656.5,1103400000000,256088,115.33216245,1207449984
2017-10-01,4403.74,73094870674,791436,1324.7,37,7569349.388439999,3938231.0,3938231.0,1103400000000,212054,101.44145793,1208210048
2017-10-02,4409.32,73195646776,912755,1324.7,40,7130546.525339999,12928980.0,12928980.0,1123860000000,205136,119.05349794,1431730048
2017-10-03,4317.48,71681069637,994515,1323.4,41,8380132.03961,4073750.5,4073750.5,1123860000000,289506,180.47323995,1288019968
2017-10-04,4229.36,70225033578,877326,1325.6,39,10223761.0883,3970825.0,3970825.0,1123860000000,283263,152.53441884,1116770048
2017-10-05,4328.41,71876277937,843623,1322.6,36,7486251.28872,15046917.75,15046917.75,1123860000000,239155,136.73283395,1161769984
2017-10-06,4370.81,72589262957,1018090,1324.3,33,6983443.366339999,8394303.0,8394303.0,1123860000000,272169,160.34424031,1069939968
2017-10-07,4426.89,73529314833,920068,1334.7,33,8882939.961989999,16950660.0,16950660.0,1123860000000,284873,149.02120217,906928000
2017-10-08,4610.48,76589293760,823629,1334.7,36,8827072.41506,7544364.5,7544364.5,1123860000000,223787,108.21556432,1313869952
2017-10-09,4772.02,79282158943,775294,1334.7,46,10167893.5414,8778436.0,8778436.0,1123860000000,243269,111.79647505,1968739968
2017-10-10,4781.99,79457603224,916065,1343.7,47,8994675.05585,6279304.5,6279304.5,1123860000000,296284,149.34098656,1597139968
2017-10-11,4826.48,80205238020,970409,1338.8,45,8938807.508919999,13677207.0,13677207.0,1123860000000,304628,167.25820990000003,1222279936
2017-10-12,5446.91,90525666972,1015864,1346.6,76,7765589.02337,2700252.0,2700252.0,1123860000000,294790,148.17289183,2791610112
2017-10-13,5647.21,93864253934,978609,1354.7,99,8547734.680410001,31660909.5,31660909.5,1123860000000,294103,174.41451469999998,3615480064
2017-10-14,5831.79,96942498331,1024484,1353.9,61,7597986.38258,34535752.75,34535752.75,1123860000000,307442,281.53458216,1669030016
2017-10-15,5678.19,94403031755,1023460,1353.9,58,7877324.11724,4233629.5,4233629.5,1123860000000,291961,227.59563891,1976039936
2017-10-16,5725.59,95203392843,894358,1353.9,61,11601113.0653,19539086.5,19539086.5,1196790000000,285460,162.70732819999998,2008070016
2017-10-17,5605.51,93218297189,916570,1336.7,58,10351762.4275,7712645.0,7712645.0,1196790000000,312270,193.41946089,1821570048
2017-10-18,5590.69,92982539106,988369,1333.5,61,9756833.55236,14234459.0,14234459.0,1196790000000,337269,209.13726138,2399269888
2017-10-19,5708.52,94954808115,1016876,1340.1,58,8983426.01467,22086769.5,22086769.5,1196790000000,330440,192.2026716,1780540032
2017-10-20,6011.45,100007083345,990229,1330.4,75,10589733.9776,18870867.5,18870867.5,1196790000000,354449,191.51239568,2354429952
2017-10-21,6031.6,100353682389,996942,1331.1,74,10649226.8651,36924741.5,36924741.5,1196790000000,313573,161.97244556,2207099904
2017-10-22,6008.42,99981911326,1039535,1331.1,60,9102411.7897,36111729.0,36111729.0,1196790000000,309740,167.76730117,2034630016
2017-10-23,5930.32,98695054084,1004184,1331.1,70,10827705.5276,40466779.25,40466779.25,1196790000000,291028,155.33193023,2401840128
2017-10-24,5526.64,91988225800,973951,1328.4,75,10173283.765,52685017.0,52685017.0,1196790000000,316494,185.64433949,2735699968
2017-10-25,5750.8,95732630220,1041196,1329.7,68,9935312.2149,450.0,450.0,1196790000000,346255,199.79056912,1966989952
2017-10-26,5904.83,98310176011,968322,1320.3,66,11006184.1902,1768017.5,1768017.5,1196790000000,310307,141.97537543,1905040000
2017-10-27,5780.9,96254297360,732951,1322.0,60,12999790.287,29187857.5,29187857.5,1452840000000,272795,112.65051758,1710130048
2017-10-28,5753.09,95797359518,1032285,1327.8,50,7510989.943589999,38423553.0,38423553.0,1452840000000,246320,166.66745997,1403920000
2017-10-29,6153.85,102482445590,1007686,1327.8,56,6138789.85775,32034963.0,32034963.0,1452840000000,208701,175.03828084,2859040000
2017-10-30,6130.53,102105356519,1011253,1327.8,65,11122042.8011,21205297.0,21205297.0,1452840000000,330347,278.85712501,1772150016
2017-10-31,6468.4,107743731291,1035252,1320.6,83,10616495.401,29741835.25,29741835.25,1452840000000,316229,263.59097424,2311379968
2017-11-01,6767.31,112735345036,1038248,1327.5,100,9966505.88669,43382031.5,43382031.5,1452840000000,280457,231.89499927,2870320128
2017-11-02,7078.5,117933380780,1043267,1328.3,18,7872095.229339999,52513639.0,52513639.0,1452840000000,351643,219.15266455,4653770240
2017-11-03,7207.76,120097405359,1037658,1319.8,16,10833158.5725,64192538.5,64192538.5,1452840000000,341758,277.59079476,3369860096
2017-11-04,7379.95,122978748805,1046470,1332.4,12,8594305.80084,67970535.0,67970535.0,1452840000000,278022,271.77385265,2483800064
2017-11-05,7407.41,123449206170,1027724,1332.4,12,9388737.42949,40981868.5,40981868.5,1452840000000,290965,273.249729,2380410112
