training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.57,0.76,1.0,0.36,0.33,0.57,or(and(or(!$BlockSize_bin2 $TransactionPerDay_bin1) !$GTrends_bin0 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
0.57,0.76,1.0,0.36,0.33,0.57,or(and(or(!$BlockSize_bin2 $TransactionPerDay_bin1) $GTrends_bin1 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
0.57,0.76,1.0,0.36,0.33,0.57,or(and(or(and(!$BlockSize_bin2 $GoldPrice_bin1) $TransactionPerDay_bin1) $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
0.64,0.8,1.0,0.36,0.33,0.57,or(and(or(and(!$BlockSize_bin2 !$GTrends_bin0) $TransactionPerDay_bin1) $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
0.64,0.8,1.0,0.36,0.33,0.57,or(and(or(and(!$BlockSize_bin2 $GTrends_bin1) $TransactionPerDay_bin1) $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
0.57,0.76,1.0,0.36,0.33,0.57,or(and(or(and(!$BlockSize_bin2 $MinningDifficulty_bin1) $TransactionPerDay_bin1) $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
0.57,0.76,1.0,0.36,0.33,0.57,or(and(or(and(!$BlockSize_bin2 !$TransactionFee_bin0) $TransactionPerDay_bin1) $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
0.57,0.76,1.0,0.36,0.33,0.57,or(and(or(and(!$BlockSize_bin2 $TransactionFee_bin1) $TransactionPerDay_bin1) $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
0.57,0.76,1.0,0.36,0.33,0.57,or(and(or(!$BlockSize_bin2 $TransactionPerDay_bin1) $GTrends_bin1 $TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
0.64,0.8,1.0,0.36,0.33,0.57,or(and(or(and(!$BlockSize_bin2 !$GTrends_bin0 !$MinningDifficulty_bin0) $TransactionPerDay_bin1) $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $BlockSize_bin6 $GTrends_bin4) 
