training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.54,0.74,0.83,0.43,0.63,0.67,and(or($BlockSize_bin1 !$HashRate_bin6) or($GoldPrice_bin0 $GTrends_bin6 $TransactionFee_bin4) !$GTrends_bin2) 
0.54,0.73,0.8,0.43,0.67,0.75,and(or(and(!$BlockSize_bin4 $TransactionFee_bin4) $GoldPrice_bin0 $GTrends_bin6) !$GTrends_bin2) 
0.53,0.72,0.8,0.36,0.67,0.83,or(and(or($BlockSize_bin6 $GTrends_bin5) $TransactionFee_bin4) $GoldPrice_bin0 $GTrends_bin6) 
0.51,0.71,0.8,0.36,0.67,0.83,or(and($BlockSize_bin6 $TransactionFee_bin4) $GoldPrice_bin0 $GTrends_bin6) 
0.52,0.71,0.79,0.36,0.63,0.71,or(and(or($BlockSize_bin6 $MempoolCount_bin4) $TransactionFee_bin4) $GoldPrice_bin0 $GTrends_bin6) 
0.52,0.71,0.79,0.36,0.63,0.71,or(and(or($BlockSize_bin6 $MempoolSize_bin4) $TransactionFee_bin4) $GoldPrice_bin0 $GTrends_bin6) 
0.53,0.73,0.81,0.43,0.67,0.75,and(or(and(!$BlockSize_bin4 !$MempoolCount_bin2 $TransactionFee_bin4) $GoldPrice_bin0 $GTrends_bin6) !$GTrends_bin2) 
0.53,0.73,0.81,0.43,0.67,0.75,and(or(and(!$BlockSize_bin4 !$MempoolSize_bin2 $TransactionFee_bin4) $GoldPrice_bin0 $GTrends_bin6) !$GTrends_bin2) 
0.53,0.73,0.81,0.43,0.67,0.75,and(or(and(!$BlockSize_bin4 !$MinningDifficulty_bin2 $TransactionFee_bin4) $GoldPrice_bin0 $GTrends_bin6) !$GTrends_bin2) 
0.53,0.73,0.81,0.43,0.63,0.67,and(or(and(!$HashRate_bin6 !$MempoolCount_bin2 $TransactionFee_bin4) $GoldPrice_bin0 $GTrends_bin6) !$GTrends_bin2) 
