training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.57,0.76,1.0,0.09,0.3,0.67,or(and(or(and(!$BlockSize_bin6 $MempoolSize_bin4) $TransactionVolume_USD_bin0) !$BlockSize_bin3 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) $GTrends_bin1) 
0.57,0.76,1.0,0.09,0.3,0.67,or(and(or(and(!$BlockSize_bin6 $MempoolSize_bin4) $TransactionVolume_USD_bin0) !$HashRate_bin5 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) $GTrends_bin1) 
0.57,0.76,1.0,0.09,0.3,0.67,or(and(or(and(!$BlockSize_bin6 $MempoolSize_bin4) $TransactionVolume_USD_bin0) !$MinningDifficulty_bin0 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin6) $GTrends_bin1) 
0.57,0.76,1.0,0.09,0.3,0.67,and(or(and(or(and(!$BlockSize_bin6 $MempoolSize_bin4) $TransactionVolume_USD_bin0) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) $GTrends_bin1) !$BlockSize_bin3) 
0.57,0.76,1.0,0.09,0.3,0.67,and(or(and(or(and(!$BlockSize_bin6 $MempoolSize_bin4) $TransactionVolume_USD_bin0) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) $GTrends_bin1) !$TransactionPerDay_bin5) 
0.57,0.76,1.0,0.09,0.3,0.67,or(and(or(and(!$BlockSize_bin3 $TransactionVolume_USD_bin0) and(!$BlockSize_bin6 $MempoolSize_bin4)) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) $GTrends_bin1) 
0.57,0.76,1.0,0.09,0.3,0.67,or(and(or(and(!$BlockSize_bin6 $MempoolSize_bin4) and(!$HashRate_bin5 $TransactionVolume_USD_bin0)) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) $GTrends_bin1) 
0.57,0.76,1.0,0.09,0.3,0.67,or(and(or(and(!$BlockSize_bin6 $MempoolSize_bin4) and(!$TransactionPerDay_bin5 $TransactionVolume_USD_bin0)) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) $GTrends_bin1) 
0.57,0.76,1.0,0.09,0.3,0.67,or(and(or(and(!$BlockSize_bin3 !$TransactionPerDay_bin5 $TransactionVolume_USD_bin0) and(!$BlockSize_bin6 $MempoolSize_bin4)) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) $GTrends_bin1) 
0.57,0.76,1.0,0.09,0.3,0.67,or(and(or(and(!$BlockSize_bin6 $MempoolSize_bin4) $TransactionVolume_USD_bin0) or(!$BlockSize_bin3 $BlockSize_bin6) !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) $GTrends_bin1) 
