training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.62,0.72,0.93,0.73,0.65,or(and($MarketCap_bin0 !$HashRate_bin7) $MempoolCount_bin9) 
0.42,0.61,0.7,0.86,0.7,0.63,or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) and(!$BlockSize_bin7 $MempoolCount_bin9)) 
0.42,0.61,0.7,0.86,0.7,0.63,or(and($MarketCap_bin0 !$TransactionVolume_USD_bin1) and(!$BlockSize_bin7 $MempoolCount_bin9)) 
0.42,0.6,0.68,0.93,0.7,0.62,and(or($MarketCap_bin0 $MempoolCount_bin9) !$BlockSize_bin7) 
0.44,0.6,0.68,0.86,0.67,0.6,and(or($MarketCap_bin0 $MempoolCount_bin9) !$BlockSize_bin0) 
0.44,0.6,0.68,0.93,0.7,0.62,or(and(!$BlockSize_bin7 $MempoolCount_bin9) $MarketCap_bin0) 
0.42,0.62,0.72,0.93,0.73,0.65,or(and($MarketCap_bin0 !$HashRate_bin7) and($BlockSize_bin8 $MinningDifficulty_bin6) $MempoolCount_bin9) 
0.42,0.62,0.72,0.86,0.7,0.63,and(or(and($MarketCap_bin0 !$TransactionVolume_USD_bin1) $MempoolCount_bin9) or(!$BlockSize_bin7 $MinningDifficulty_bin6)) 
0.42,0.62,0.72,0.93,0.73,0.65,or(and(or(and($BlockSize_bin8 $MinningDifficulty_bin6) $MarketCap_bin0) !$HashRate_bin7) $MempoolCount_bin9) 
0.44,0.62,0.71,0.86,0.7,0.63,or(and(or($MarketCap_bin0 $HashRate_bin7) $TransactionVolume_USD_bin0) and(!$BlockSize_bin7 $MempoolCount_bin9)) 
