training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.67,0.78,0.86,0.5,0.48,or($MarketCap_bin0 $MempoolCount_bin6) 
0.48,0.67,0.78,0.86,0.5,0.48,or(and($MarketCap_bin0 !$MarketCap_bin1) $MempoolCount_bin6) 
0.49,0.68,0.8,0.86,0.5,0.48,or(and($MarketCap_bin0 !$MarketCap_bin2 !$BlockSize_bin0) $GoldPrice_bin4) 
0.49,0.68,0.8,0.86,0.5,0.48,or(and(!$MarketCap_bin1 !$MarketCap_bin2 !$BlockSize_bin0) $GoldPrice_bin4) 
0.53,0.69,0.77,0.86,0.5,0.48,or(and(!$MarketCap_bin1 !$MarketCap_bin2) $GoldPrice_bin4) 
0.5,0.66,0.75,0.86,0.5,0.48,or($MarketCap_bin0 $BlockSize_bin4) 
0.47,0.65,0.75,0.86,0.5,0.48,or($MarketCap_bin0 $HashRate_bin6) 
0.48,0.66,0.77,0.86,0.5,0.48,and(or($MarketCap_bin0 $TransactionPerDay_bin3) !$MarketCap_bin1) 
0.48,0.66,0.77,0.86,0.5,0.48,and(or(!$MarketCap_bin2 $TransactionPerDay_bin3) !$MarketCap_bin1) 
0.48,0.66,0.77,0.86,0.5,0.48,or(and(!$MarketCap_bin1 $TransactionPerDay_bin3) $MarketCap_bin0) 
