training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.55,0.64,1.0,0.5,0.5,0.47,and(or(and($TransactionPerDay_bin7 !$TransactionPerDay_bin8) $TransactionFee_bin0) !$BlockSize_bin2) 
0.4,0.52,1.0,0.36,0.53,0.5,and(or(and($TransactionPerDay_bin7 !$TransactionPerDay_bin8) $TransactionFee_bin0) !$GoldPrice_bin1) 
0.5,0.6,1.0,0.36,0.43,0.38,and(or(and($TransactionPerDay_bin7 !$TransactionPerDay_bin8) $TransactionFee_bin0) !$GTrends_bin2) 
0.55,0.64,1.0,0.43,0.47,0.43,and(or(and($TransactionPerDay_bin7 !$TransactionPerDay_bin8) $TransactionFee_bin0) !$HashRate_bin1) 
0.6,0.68,1.0,0.57,0.53,0.5,and(or(and($TransactionPerDay_bin7 !$TransactionPerDay_bin8) $TransactionFee_bin0) !$MempoolCount_bin6) 
0.6,0.68,1.0,0.57,0.53,0.5,and(or(and($TransactionPerDay_bin7 !$TransactionPerDay_bin8) $TransactionFee_bin0) !$MempoolSize_bin6) 
0.6,0.68,1.0,0.57,0.53,0.5,and(or(and($TransactionPerDay_bin7 !$TransactionPerDay_bin8) $TransactionFee_bin0) !$TransactionPerDay_bin6) 
0.45,0.56,1.0,0.43,0.47,0.43,and(or(and($TransactionPerDay_bin7 !$TransactionPerDay_bin8) $TransactionFee_bin0) !$TransactionVolume_USD_bin0) 
0.55,0.64,1.0,0.5,0.5,0.47,or(and(!$BlockSize_bin2 $TransactionFee_bin0) and($TransactionPerDay_bin7 !$TransactionPerDay_bin8)) 
0.45,0.56,1.0,0.36,0.53,0.5,or(and(!$GoldPrice_bin1 $TransactionFee_bin0) and($TransactionPerDay_bin7 !$TransactionPerDay_bin8)) 
