training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.55,0.72,0.88,0.56,0.5,0.31,or(and(!$BlockSize_bin5 !$HashRate_bin7 !$MinningDifficulty_bin6 $TransactionVolume_USD_bin0) $MinningDifficulty_bin0) 
0.51,0.7,0.87,0.56,0.5,0.31,and(or(!$BlockSize_bin5 $MempoolSize_bin7) !$HashRate_bin7 !$MinningDifficulty_bin6 $TransactionVolume_USD_bin0) 
0.51,0.7,0.87,0.56,0.5,0.31,and(or(!$BlockSize_bin5 $MinningDifficulty_bin0) !$HashRate_bin7 !$MinningDifficulty_bin6 $TransactionVolume_USD_bin0) 
0.51,0.7,0.87,0.56,0.5,0.31,and(or(and(!$BlockSize_bin5 !$HashRate_bin7) $MempoolCount_bin7) !$MinningDifficulty_bin6 $TransactionVolume_USD_bin0) 
0.48,0.68,0.85,0.67,0.5,0.33,and(or(and(!$MinningDifficulty_bin5 !$MinningDifficulty_bin6) $TransactionFee_bin1) $TransactionVolume_USD_bin0) 
0.58,0.72,0.84,0.67,0.5,0.33,or(and(!$BlockSize_bin5 !$MinningDifficulty_bin6 $TransactionVolume_USD_bin0) $MinningDifficulty_bin0) 
0.47,0.67,0.85,0.67,0.5,0.33,and(or(and(!$GTrends_bin0 !$MinningDifficulty_bin6) $TransactionFee_bin1) $TransactionVolume_USD_bin0) 
0.47,0.67,0.85,0.67,0.5,0.33,and(or(and($GTrends_bin1 !$MinningDifficulty_bin6) $TransactionFee_bin1) $TransactionVolume_USD_bin0) 
0.49,0.67,0.82,0.67,0.5,0.33,and(!$BlockSize_bin5 !$MinningDifficulty_bin6 $TransactionVolume_USD_bin0) 
0.46,0.67,0.84,0.67,0.5,0.33,and(!$MinningDifficulty_bin5 !$MinningDifficulty_bin6 $TransactionVolume_USD_bin0) 
