training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.73,0.92,1.0,0.27,0.24,or(and($GTrends_bin1 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) 
0.53,0.72,0.91,0.57,0.47,0.24,or(and(!$MarketCap_bin2 $GTrends_bin1 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) 
0.51,0.71,0.9,0.0,0.77,-1.0,or(and($GTrends_bin1 $MinningDifficulty_bin7 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) 
0.54,0.74,0.94,1.0,0.37,0.27,or(and(or($MarketCap_bin1 !$MempoolSize_bin2) !$BlockSize_bin7 $GTrends_bin1 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) 
0.54,0.74,0.94,1.0,0.37,0.27,and(or(and(!$BlockSize_bin7 $GTrends_bin1 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) or($MarketCap_bin1 !$MempoolSize_bin2)) 
0.52,0.72,0.92,1.0,0.27,0.24,or(and($GTrends_bin1 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) 
0.59,0.75,0.9,1.0,0.23,0.23,or(and(!$BlockSize_bin7 $GTrends_bin1 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) 
0.57,0.73,0.9,1.0,0.23,0.23,or(and($GTrends_bin1 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) 
0.57,0.73,0.9,1.0,0.23,0.23,and(or(and($GTrends_bin1 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) !$MinningDifficulty_bin3) 
0.54,0.73,0.91,0.71,0.53,0.29,or(and(!$BlockSize_bin7 $GTrends_bin1 !$TransactionFee_bin1 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) 
