training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.54,0.78,0.29,0.57,0.57,or($MinningDifficulty_bin5 $TransactionFee_bin0) 
0.41,0.54,0.78,0.29,0.57,0.57,and(or($MinningDifficulty_bin5 $TransactionFee_bin0) !$MinningDifficulty_bin3) 
0.4,0.55,0.82,0.36,0.67,0.83,or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin1) $MarketCap_bin1 !$MinningDifficulty_bin3) $MempoolCount_bin1) 
0.43,0.56,0.79,0.36,0.67,0.83,and(or(and($MarketCap_bin1 !$MinningDifficulty_bin3) $MempoolCount_bin1) !$MinningDifficulty_bin2) 
0.43,0.56,0.79,0.36,0.67,0.83,and(or(and($MarketCap_bin1 !$MinningDifficulty_bin3) $MempoolSize_bin1) !$MinningDifficulty_bin2) 
0.42,0.54,0.77,0.29,0.43,0.36,or($MempoolSize_bin0 $MinningDifficulty_bin5 $TransactionFee_bin0) 
0.41,0.54,0.78,0.29,0.43,0.36,and(or($MempoolSize_bin0 $MinningDifficulty_bin5 $TransactionFee_bin0) !$MinningDifficulty_bin3) 
0.48,0.56,0.76,0.36,0.67,0.83,or(and($MarketCap_bin1 !$MinningDifficulty_bin3) $MempoolCount_bin1) 
0.48,0.56,0.76,0.36,0.67,0.83,or(and($MarketCap_bin1 !$MinningDifficulty_bin3) $MempoolSize_bin1) 
0.35,0.53,0.82,0.14,0.53,0.5,and(or($MinningDifficulty_bin5 $TransactionFee_bin0) !$MempoolCount_bin0) 
