training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.66,0.94,0.83,0.37,0.22,or(and(or(and($MarketCap_bin1 !$MarketCap_bin2) $GTrends_bin5) !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionFee_bin6) $MinningDifficulty_bin2) 
0.47,0.66,0.94,0.0,0.8,-1.0,or(and(or(and(!$MarketCap_bin2 $MinningDifficulty_bin1) $GTrends_bin5) !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionFee_bin6) $MinningDifficulty_bin2) 
0.47,0.66,0.96,0.5,0.43,0.18,or(and(or(and($MarketCap_bin1 !$MarketCap_bin2) $GTrends_bin5) !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionFee_bin6 !$TransactionVolume_USD_bin2) $MinningDifficulty_bin2) 
0.47,0.66,0.96,0.5,0.43,0.18,or(and(or(and($MarketCap_bin1 !$MarketCap_bin2 !$TransactionVolume_USD_bin2) $GTrends_bin5) !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionFee_bin6) $MinningDifficulty_bin2) 
0.47,0.66,0.96,0.0,0.8,-1.0,or(and(or(and(!$MarketCap_bin2 !$MempoolCount_bin4 $MinningDifficulty_bin1) $GTrends_bin5) !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionFee_bin6) $MinningDifficulty_bin2) 
0.47,0.66,0.96,0.0,0.8,-1.0,or(and(or(and(!$MarketCap_bin2 !$MempoolSize_bin4 $MinningDifficulty_bin1) $GTrends_bin5) !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionFee_bin6) $MinningDifficulty_bin2) 
0.47,0.66,0.96,0.0,0.8,-1.0,or(and(or(and(!$MarketCap_bin2 $MinningDifficulty_bin1) $GTrends_bin5) !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionFee_bin6 !$TransactionVolume_USD_bin2) $MinningDifficulty_bin2) 
0.47,0.66,0.96,0.0,0.8,-1.0,or(and(or(and(!$MarketCap_bin2 $MinningDifficulty_bin1 !$TransactionVolume_USD_bin2) $GTrends_bin5) !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionFee_bin6) $MinningDifficulty_bin2) 
0.56,0.7,0.94,1.0,0.4,0.25,or(and(or(!$MarketCap_bin2 $GTrends_bin5) !$MempoolCount_bin4 !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$TransactionFee_bin6) $MinningDifficulty_bin2) 
0.56,0.7,0.94,1.0,0.4,0.25,or(and(or(!$MarketCap_bin2 $GTrends_bin5) !$MempoolCount_bin5 !$MempoolSize_bin4 !$MinningDifficulty_bin0 !$TransactionFee_bin6) $MinningDifficulty_bin2) 
