training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.6,0.89,0.67,0.6,0.59,and(!$MarketCap_bin2 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.52,0.64,0.87,0.8,0.67,0.63,and(!$MarketCap_bin2 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin6) 
0.42,0.6,0.9,0.47,0.6,0.64,and(!$MarketCap_bin2 !$MempoolCount_bin1 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.42,0.6,0.9,0.47,0.6,0.64,and(!$MarketCap_bin2 !$MempoolSize_bin1 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.47,0.62,0.9,0.67,0.6,0.59,and(or(and(!$MinningDifficulty_bin4 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $MempoolCount_bin9) !$MarketCap_bin2 !$MinningDifficulty_bin0 !$TransactionPerDay_bin5) 
0.47,0.62,0.9,0.67,0.6,0.59,and(or(and(!$MinningDifficulty_bin4 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $MempoolSize_bin9) !$MarketCap_bin2 !$MinningDifficulty_bin0 !$TransactionPerDay_bin5) 
0.45,0.6,0.88,0.53,0.63,0.67,and(!$MarketCap_bin2 !$MempoolCount_bin1 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.54,0.64,0.86,0.53,0.63,0.67,and(!$MarketCap_bin2 !$MempoolCount_bin1 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionVolume_USD_bin6) 
0.51,0.64,0.88,0.47,0.6,0.64,and(!$MarketCap_bin2 !$MempoolCount_bin1 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin6) 
0.51,0.64,0.88,0.47,0.6,0.64,and(!$MarketCap_bin2 !$MempoolSize_bin1 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin6) 
