training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.54,0.66,0.65,0.75,0.57,0.65,and(or(and(!$TransactionFee_bin4 $TransactionVolume_USD_bin3) $GTrends_bin4 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin6) 
0.44,0.64,0.65,0.45,0.37,0.53,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin5 !$TransactionFee_bin4) 
0.44,0.64,0.65,0.3,0.37,0.55,or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$GTrends_bin3 !$TransactionFee_bin4) $TransactionPerDay_bin7) 
0.44,0.64,0.65,0.5,0.4,0.56,and(or(and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionFee_bin4) $TransactionPerDay_bin7) !$MinningDifficulty_bin5) 
0.47,0.63,0.62,0.45,0.37,0.53,and(or($MinningDifficulty_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionFee_bin4) 
0.45,0.64,0.64,0.45,0.37,0.53,and(or(and(!$GTrends_bin3 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionFee_bin4) 
0.42,0.63,0.64,0.55,0.43,0.58,and(or(and(!$MempoolCount_bin4 $TransactionVolume_USD_bin3) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) !$TransactionFee_bin4) 
0.42,0.63,0.64,0.5,0.4,0.56,and(or(and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin3) !$MempoolCount_bin4) $TransactionVolume_USD_bin0) !$TransactionFee_bin4) 
0.41,0.61,0.6,0.45,0.37,0.53,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionFee_bin4) 
0.41,0.63,0.63,0.45,0.37,0.53,and(or(and(!$MempoolCount_bin4 $TransactionVolume_USD_bin3) $TransactionVolume_USD_bin0) !$TransactionFee_bin4) 
