training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.54,0.73,1.0,0.64,0.53,0.41,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin7) 
0.54,0.73,1.0,0.82,0.6,0.47,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin2) 
0.54,0.73,1.0,0.64,0.5,0.39,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin7 $TransactionVolume_USD_bin0) 
0.54,0.73,1.0,0.64,0.53,0.41,or(and(!$TransactionPerDay_bin5 $TransactionPerDay_bin7) and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3)) 
0.54,0.73,1.0,0.64,0.57,0.44,or(and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin4) and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3)) 
0.46,0.68,1.0,0.64,0.6,0.47,and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) 
0.54,0.68,0.88,0.82,0.53,0.43,and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) 
0.62,0.73,0.89,0.82,0.47,0.39,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin7) 
0.62,0.73,0.89,0.82,0.5,0.41,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin1) 
0.62,0.73,0.89,1.0,0.53,0.44,or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin4 !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin2) 
