training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.66,0.8,0.31,0.53,0.44,and(or($GoldPrice_bin2 $MinningDifficulty_bin0) !$MinningDifficulty_bin5) 
0.47,0.65,0.77,0.31,0.53,0.44,or($GoldPrice_bin2 $MinningDifficulty_bin0) 
0.5,0.68,0.82,0.31,0.53,0.44,or(and($MarketCap_bin0 $MinningDifficulty_bin6) and(!$MarketCap_bin2 $GoldPrice_bin2) $MinningDifficulty_bin0) 
0.58,0.69,0.78,0.46,0.6,0.55,or($GoldPrice_bin2 $MempoolCount_bin7 $MinningDifficulty_bin0) 
0.58,0.69,0.78,0.46,0.6,0.55,or($GoldPrice_bin2 $MempoolSize_bin7 $MinningDifficulty_bin0) 
0.53,0.68,0.78,0.69,0.67,0.6,and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$BlockSize_bin4) 
0.55,0.69,0.8,0.31,0.53,0.44,or(and($MarketCap_bin0 $HashRate_bin6) $GoldPrice_bin2 $MinningDifficulty_bin0) 
0.47,0.66,0.8,0.31,0.53,0.44,and(or($GoldPrice_bin2 $MinningDifficulty_bin0) or(!$MinningDifficulty_bin5 !$TransactionVolume_USD_bin3)) 
0.54,0.7,0.83,0.38,0.57,0.5,or(and(or($MempoolSize_bin7 $MinningDifficulty_bin6) $MarketCap_bin0) and(!$MarketCap_bin2 $GoldPrice_bin2) $MinningDifficulty_bin0) 
0.49,0.66,0.79,0.69,0.57,0.5,and(or($MarketCap_bin0 $GoldPrice_bin2) !$GoldPrice_bin3 !$MinningDifficulty_bin5) 
