training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.54,0.69,0.76,0.67,0.57,0.38,and(or($MarketCap_bin0 $TransactionFee_bin3) !$TransactionVolume_USD_bin4) 
0.48,0.68,0.79,0.89,0.4,0.32,and(or(and(!$TransactionPerDay_bin2 $TransactionFee_bin3 !$TransactionVolume_USD_bin4) $MarketCap_bin0) !$MarketCap_bin1) 
0.47,0.68,0.79,0.67,0.57,0.38,and(or($MarketCap_bin0 $TransactionFee_bin3) !$MarketCap_bin1 !$TransactionVolume_USD_bin4) 
0.48,0.67,0.76,0.89,0.4,0.32,and(or(and($TransactionFee_bin3 !$TransactionVolume_USD_bin4) $MarketCap_bin0) !$MarketCap_bin1) 
0.52,0.7,0.8,0.67,0.57,0.38,or(and(or($MarketCap_bin0 $TransactionFee_bin3) !$MarketCap_bin1 !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin3 $TransactionVolume_USD_bin3)) 
0.51,0.69,0.8,0.67,0.57,0.38,and(or(and(or($MarketCap_bin0 $TransactionFee_bin3) !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin3 $TransactionVolume_USD_bin3)) !$MarketCap_bin1) 
0.55,0.68,0.74,0.89,0.4,0.32,or(and($TransactionFee_bin3 !$TransactionVolume_USD_bin4) $MarketCap_bin0) 
0.54,0.71,0.8,0.67,0.6,0.4,and(or(and(or($MarketCap_bin0 $TransactionFee_bin3) !$TransactionVolume_USD_bin4) and($MempoolCount_bin5 $TransactionVolume_USD_bin0)) !$MempoolSize_bin0) 
0.59,0.71,0.77,0.67,0.57,0.38,or(and(or($MarketCap_bin0 $TransactionFee_bin3) !$TransactionVolume_USD_bin4) and($TransactionPerDay_bin3 $TransactionVolume_USD_bin3)) 
0.47,0.67,0.77,0.67,0.5,0.33,and(or(and($MarketCap_bin0 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin3) !$MempoolSize_bin0 !$MinningDifficulty_bin4) 
