training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.59,0.94,0.21,0.33,0.83,or(and(or(!$HashRate_bin6 !$MinningDifficulty_bin5) $TransactionFee_bin0) $TransactionPerDay_bin8) 
0.43,0.58,0.89,0.21,0.33,0.83,or($TransactionPerDay_bin8 $TransactionFee_bin0) 
0.43,0.58,0.91,0.21,0.33,0.83,and(or($TransactionPerDay_bin8 $TransactionFee_bin0) !$MinningDifficulty_bin1) 
0.43,0.58,0.91,0.21,0.33,0.83,or(and(!$HashRate_bin1 $TransactionFee_bin0) $TransactionPerDay_bin8) 
0.43,0.58,0.91,0.21,0.33,0.83,or(and($TransactionFee_bin0 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin8) 
0.42,0.59,0.96,0.21,0.33,0.83,or(and(or(!$HashRate_bin6 !$MinningDifficulty_bin5) !$HashRate_bin1 $TransactionFee_bin0) $TransactionPerDay_bin8) 
0.42,0.59,0.96,0.21,0.33,0.83,or(and(or(and(!$HashRate_bin6 !$TransactionPerDay_bin0) !$MinningDifficulty_bin5) $TransactionFee_bin0) $TransactionPerDay_bin8) 
0.54,0.66,0.93,0.21,0.33,0.83,and(or($BlockSize_bin4 $TransactionPerDay_bin8 $TransactionFee_bin0) !$MinningDifficulty_bin1) 
0.43,0.59,0.93,0.21,0.33,0.83,or(and(or(!$MinningDifficulty_bin5 !$TransactionPerDay_bin0) $TransactionFee_bin0) $TransactionPerDay_bin8) 
0.41,0.57,0.91,0.21,0.33,0.83,or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin2) $TransactionFee_bin0) 
