training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.59,0.75,0.32,0.47,0.67,and(!$GTrends_bin5 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) 
0.45,0.61,0.76,0.32,0.47,0.67,and(or($GoldPrice_bin1 $TransactionVolume_USD_bin0) !$GTrends_bin5 !$MinningDifficulty_bin7) 
0.45,0.61,0.76,0.32,0.47,0.67,and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) $GoldPrice_bin1) !$GTrends_bin5) 
0.48,0.62,0.76,0.32,0.47,0.67,and(or($HashRate_bin7 $TransactionVolume_USD_bin0) !$GTrends_bin5 !$MinningDifficulty_bin7) 
0.44,0.6,0.76,0.32,0.47,0.67,and(or($MinningDifficulty_bin0 $TransactionVolume_USD_bin0) !$GTrends_bin5 !$MinningDifficulty_bin7) 
0.44,0.6,0.76,0.32,0.47,0.67,and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) $MinningDifficulty_bin0) !$GTrends_bin5) 
0.47,0.61,0.76,0.32,0.47,0.67,and(or($HashRate_bin2 $TransactionVolume_USD_bin0) !$GTrends_bin5 !$MinningDifficulty_bin7) 
0.42,0.6,0.78,0.32,0.47,0.67,and(or(!$GoldPrice_bin2 !$MinningDifficulty_bin2) !$GTrends_bin5 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) 
0.43,0.6,0.75,0.32,0.47,0.67,and(or($GTrends_bin0 $TransactionVolume_USD_bin0) !$GTrends_bin5 !$MinningDifficulty_bin7) 
0.43,0.6,0.75,0.32,0.47,0.67,and(or($HashRate_bin0 $TransactionVolume_USD_bin0) !$GTrends_bin5 !$MinningDifficulty_bin7) 
